name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0,skew,kurtosis
300-Oise_,0.21936330364181678,0.0,21.98205466837128,0.0,28.20073489284231,0.0,0.1686863019319828,0.31965229333980955,0.544899548617799,0.21936330364181678,-0.2396104820171839,0.2860211605635441
200-Manche_,0.22003775593122576,0.0,21.14194326941028,0.0,27.21791906147014,0.0,0.16877279833246484,0.31753889674681757,0.5623371547681084,0.22003775593122576,-0.47697541765008444,0.9128689267755608
200-Oise_,0.2203899011551017,0.0,22.213644021815934,0.0,28.18218572083426,0.0,0.16135029436149098,0.3068812755943757,0.5306797531215717,0.2203899011551017,-0.2529677631016707,0.2255173246871136
250-Côte-d'Or_,0.22053284559093556,0.0,20.064139886471853,0.0,26.976118354330506,0.0,0.20071498817212874,0.3798208542646785,0.6211891662015256,0.22053284559093556,-0.4509966623422178,0.8261606941265858
450-Indre-et-Loire_,0.22071517819812358,0.0,19.664045057955974,0.0,26.875340575292725,0.0,0.19613329941490715,0.3720658634166647,0.6437177678592076,0.22071517819812358,-1.012958974295556,1.1047142477173812
400-Aisne_,0.22114775906059436,0.0,24.47563818073214,0.0,29.704887141515275,0.0,0.11862019329631915,0.23506066214271026,0.45499691548426896,0.22114775906059436,0.14760556912828535,-0.4563306274053014
300-Calvados_,0.22124089202813635,0.0,22.350339838484224,0.0,28.29306927623888,0.0,0.15010628763582226,0.2877321107169045,0.5267422654450378,0.22124089202813635,-0.36933106839150787,0.5023640417339741
250-Puy-de-Dôme_,0.2216904529543018,0.0,23.629219859615958,0.0,30.227131223170144,0.0,0.15230654629941648,0.2880832875157405,0.5177979178121065,0.2216904529543018,-0.5818364437698513,0.026236661560411267
300-Morbihan_,0.22173165632722047,0.0,21.026964285839373,0.0,26.96071613416823,0.0,0.1712563396342669,0.3210625296002869,0.5651712103586061,0.22173165632722047,-0.5323885043774481,0.591976260827987
250-Tarn_,0.2231815218891866,0.0,21.3931191032429,0.0,27.536476871928777,0.0,0.1662445188877087,0.3188441321458725,0.5683334695100362,0.2231815218891866,-0.522523288718433,0.508759310926926
50-Alpes-Maritimes_,0.22566857482737335,0.0,21.879892974563415,0.0,27.622128128944812,0.0,0.1519505480234793,0.2965040777102488,0.5373642927640122,0.22566857482737335,-0.3994614868018089,0.14392149871677162
450-Loir-et-Cher_,0.22569077557914186,0.0,21.25952851880486,0.0,28.201358922222777,0.0,0.19239821419905856,0.35722084728490316,0.5813801135536468,0.22569077557914186,-0.7414763348221856,0.3678054852135322
400-Loir-et-Cher_,0.22642086120627425,0.0,21.299914181732845,0.0,28.188060448032825,0.0,0.1968020575532586,0.3581792594749357,0.5767093706022225,0.22642086120627425,-0.6840213913819333,0.35508773502924607
50-Isère_,0.22795370843081653,0.0,18.31709209122758,0.0,24.833202230976617,0.0,0.19483983499694438,0.38359390914646563,0.6722283051537992,0.22795370843081653,-0.8268726724743604,1.5685744710407006
450-Aisne_,0.23036113763029553,0.0,24.116584569800423,0.0,29.528668498392566,0.0,0.12496401398313799,0.24600041126876415,0.46734526012749333,0.23036113763029553,0.16668740115321173,-0.3431755335568223
100-Manche_,0.23090187063898038,0.0,20.977604633377588,0.0,27.02769477188036,0.0,0.1659811657857515,0.31963262115685254,0.5763976773617212,0.23090187063898038,-0.5269006393586853,0.9143034768690712
450-Vienne_,0.23124762492479056,0.0,21.953039582561562,0.0,28.917079041815327,0.0,0.15565091223412467,0.3138846870208584,0.5917945235081654,0.23124762492479056,-0.602765190785318,0.4759331457603029
400-Haut-Rhin_,0.23311213953213727,0.0,21.14750366369691,0.0,26.455007695713352,0.0,0.14991049434660872,0.2943970990988234,0.550421518077082,0.23311213953213727,-0.3210448135927476,-0.0855692588674124
450-Saône-et-Loire_,0.23336098677824202,0.0,24.286086415283922,0.0,30.625318103451246,0.0,0.1421689624970141,0.2752209570825703,0.4975051092178252,0.23336098677824202,-0.361423750428565,-0.1545048453323652
50-Puy-de-Dôme_,0.23463687346295636,0.0,23.56159901942442,0.0,29.974677561516703,0.0,0.146302963659259,0.28480215667843145,0.5133462213787844,0.23463687346295636,-0.2445062922208182,0.32300266000035416
100-Alpes-Maritimes_,0.2346608088784644,0.0,21.61833953786086,0.0,27.461273249919554,0.0,0.1521063840839437,0.30073242948418266,0.552127162225339,0.2346608088784644,-0.3483106686642743,0.15513419653330596
400-Vienne_,0.23482549948149523,0.0,21.885947610158752,0.0,28.84970862012097,0.0,0.16801983967729653,0.32454542648102985,0.5790654359480958,0.23482549948149523,-0.6847169226249121,0.4774955881378298
400-Haute-Garonne_,0.2352966115866727,0.0,17.750885629752744,0.0,23.265444223443264,0.0,0.19229273692926316,0.37415999158276114,0.6594128975887356,0.2352966115866727,-0.43907886768767823,1.418558958132138
100-Tarn_,0.23754463255949232,0.0,20.519098172511306,0.0,27.28071906983897,0.0,0.1891494403137511,0.3518806002669063,0.6017103793882942,0.23754463255949232,-0.6914882487067426,0.6898960968860615
450-Nord_,0.23807784989891445,0.0,24.437784496421518,0.0,29.841611821752604,0.0,0.11682176037644787,0.22983907456563707,0.45260089888996136,0.23807784989891445,-0.1096633589634316,-0.1708136119753001
200-Eure-et-Loir_,0.23879469208503956,0.0,19.22117976995842,0.0,25.60155163178026,0.0,0.2020835614509847,0.3805002424564752,0.6302460542163963,0.23879469208503956,-0.18766736786983781,0.751948476564412
100-Saône-et-Loire_,0.23917613427806284,0.0,23.591824999090232,0.0,30.50894668124727,0.0,0.16348169971069884,0.30181543116490167,0.5244313506914032,0.23917613427806284,-0.4538293828710149,0.09422222096787358
300-Saône-et-Loire_,0.239643805160777,0.0,24.125031788435148,0.0,30.49956846641718,0.0,0.15942086684183984,0.29052206916686574,0.4903256628712477,0.239643805160777,-0.45067599966164223,-0.22331226890813527
250-Oise_,0.24042156014231153,0.0,21.66681260630793,0.0,27.817766605100147,0.0,0.18026814950046477,0.33351198800780496,0.5500833256567652,0.24042156014231153,-0.35507440683147345,0.16443513577719582
450-Cher_,0.2410895554750464,0.0,22.892728008385866,0.0,29.570253626392216,0.0,0.18583419439765603,0.3317669039901485,0.5230788829282793,0.2410895554750464,-0.6227205061950242,-0.08049870091560152
350-Loiret_,0.2412289326005117,0.0,19.283169929838827,0.0,25.563909466240553,0.0,0.20699569128313433,0.37818047280267,0.6152292715262415,0.2412289326005117,-0.6534773133271928,0.9355738927301753
100-Moselle_,0.24128046540370318,0.0,20.203623914664607,0.0,25.92120981637125,0.0,0.17247939124920736,0.3310082435003171,0.588138479405499,0.24128046540370318,-0.19858737764024517,0.3132382257369035
100-Haut-Rhin_,0.2415202394402487,0.0,20.766209549433228,0.0,26.309582648289794,0.0,0.16615921296225464,0.318051071772824,0.561192796707416,0.2415202394402487,-0.2870739752110674,0.11620538672444747
400-Ille-et-Vilaine_,0.2425331010859929,0.0,21.17776910559376,0.0,26.981620844911387,0.0,0.16756303955778937,0.3145255092785265,0.5532808314925676,0.2425331010859929,-0.7270760054042861,0.8827934258400241
150-Tarn_,0.24255029675989193,0.0,20.44695124499019,0.0,27.19102005537116,0.0,0.18044774899910124,0.3502600975025193,0.6077974780074625,0.24255029675989193,-0.5945405271697122,0.8687121630181536
300-Somme_,0.24302189190232226,0.0,24.43417025803727,0.0,29.861715088241027,0.0,0.11466872003080046,0.22587238808582127,0.45451681775226627,0.24302189190232226,0.0728452613246118,-0.30745488322790937
350-Saône-et-Loire_,0.24302356445411033,0.0,23.976666289086864,0.0,30.43170816349027,0.0,0.1483663773655015,0.2849085649069725,0.5072059877378773,0.24302356445411033,-0.38290575363614754,-0.09597866840569091
50-Essonne_,0.24328515203471657,0.0,18.551688947798045,0.0,24.1822689169767,0.0,0.19852497555495455,0.37598560342854764,0.6291322528969979,0.24328515203471657,-0.42785721260887366,0.6455417524208342
350-Gironde_,0.24509859507733578,0.0,20.97263333681727,0.0,27.44355823093182,0.0,0.16816537504393175,0.325950434347343,0.586466539101911,0.24509859507733578,-0.5517710062838493,0.7707315034973208
200-Haute-Garonne_,0.24574292294563915,0.0,17.584021726117765,0.0,23.10598775451827,0.0,0.1950649362531393,0.37639238971815975,0.6626700030649728,0.24574292294563915,-0.4097941945173083,1.605616373655307
50-Eure-et-Loir_,0.2467225007674757,0.0,18.890143560370074,0.0,25.467885044368664,0.0,0.21154718515853524,0.39248228503496063,0.6398973861627744,0.2467225007674757,-0.0850020674649632,1.0415770745532678
450-Puy-de-Dôme_,0.24702362887456109,0.0,23.33208232498257,0.0,29.731130729342787,0.0,0.147473529255272,0.28785272156501074,0.528368479860951,0.24702362887456109,-0.4401515113207791,0.03944897877213194
450-Deux-Sèvres_,0.24713012590060401,0.0,21.479535036068214,0.0,28.595360504119625,0.0,0.17478831094416503,0.3392882154453428,0.5976443623861972,0.24713012590060401,-0.764327607527461,0.48413820194329915
400-Saône-et-Loire_,0.24760682755225705,0.0,23.874086346947614,0.0,30.33944089988743,0.0,0.14873795684369776,0.2856251824720652,0.5046978262600526,0.24760682755225705,-0.3393430106035356,-0.007248306623550693
150-Eure-et-Loir_,0.2488643363648021,0.0,19.071679506482532,0.0,25.431652146858333,0.0,0.20988909571555944,0.3881024261289868,0.6294013671416727,0.2488643363648021,-0.11679112726702626,0.7809989002591133
350-Ille-et-Vilaine_,0.24942332015165947,0.0,21.124366503392494,0.0,26.858622738576287,0.0,0.164351036697933,0.3107212600441783,0.5553296838151337,0.24942332015165947,-0.657809756474653,0.7320825979418775
300-Haute-Vienne_,0.24946503858722102,0.0,21.70115799092208,0.0,28.0106058567095,0.0,0.17098549629139698,0.3211484858506165,0.5550030708177824,0.24946503858722102,-0.6223515195631977,0.1845005995911464
250-Saône-et-Loire_,0.2501777824705229,0.0,23.87816292256798,0.0,30.28756105494899,0.0,0.1640788810149428,0.29978501473047214,0.497425485043926,0.2501777824705229,-0.48318173364956496,-0.2163087521313236
300-Puy-de-Dôme_,0.2506663082880607,0.0,23.219766722535148,0.0,29.6591282855039,0.0,0.15533937534363196,0.2947874359292695,0.5205115016937729,0.2506663082880607,-0.5231895755536912,0.19672506463620287
50-Oise_,0.2513090576898861,0.0,21.525895113322502,0.0,27.617682592619246,0.0,0.1755114687926573,0.32752426493371634,0.5534079774895111,0.2513090576898861,-0.23321894323943243,0.23144138904711298
200-Morbihan_,0.25132713529614137,0.0,20.371570617941554,0.0,26.44312556463677,0.0,0.17704075298531827,0.3384019753449727,0.5912608457750332,0.25132713529614137,-0.46056133596393295,0.6732443241271651
100-Puy-de-Dôme_,0.25136863540464216,0.0,23.278396575323153,0.0,29.64522573882024,0.0,0.14852881187592004,0.28813649504283206,0.5223737651419754,0.25136863540464216,-0.461124999549151,0.1547571869560076
150-Puy-de-Dôme_,0.25144387133908264,0.0,23.149943823364726,0.0,29.643736058848376,0.0,0.15041767908766826,0.29078800347622513,0.5317205540677155,0.25144387133908264,-0.5132750170923519,0.28823048989760913
150-Moselle_,0.2518564816229242,0.0,20.001107024043005,0.0,25.739914106662155,0.0,0.1713821578448626,0.33385820039471903,0.5943442605430593,0.2518564816229242,-0.14109294882057638,0.40973363994803513
250-Gironde_,0.252403951318237,0.0,20.99572339879417,0.0,27.3104465661649,0.0,0.17286562745174608,0.33033828327185843,0.5745632563803086,0.252403951318237,-0.43262580619163565,0.7916209991991661
50-Manche_,0.2525243678654122,0.0,20.46588771674955,0.0,26.64505664005088,0.0,0.1758449341174719,0.3357961736023226,0.5914631876721507,0.2525243678654122,-0.5941111614900183,1.003220610566145
350-Loir-et-Cher_,0.25259603517331686,0.0,20.833320709863834,0.0,27.707064649266748,0.0,0.19387829378366575,0.35913767166496824,0.5967268403940409,0.25259603517331686,-0.6327841831534906,0.47505353239384984
150-Haute-Garonne_,0.25306804130219474,0.0,17.408121357619645,0.0,22.99351480325846,0.0,0.19403565432595757,0.3799148212022928,0.6766682372746444,0.25306804130219474,-0.41752431838971926,1.3891033327470268
150-Meurthe-et-Moselle_,0.2531095610790456,0.0,22.38210448255229,0.0,28.153656840916817,0.0,0.14561822681116135,0.28290596467275364,0.5234341667377762,0.2531095610790456,-0.01858114519447362,0.06021005867928775
350-Somme_,0.25377179224427626,0.0,23.818482673236193,0.0,29.648922739448185,0.0,0.13109096636449546,0.25391480872213085,0.4799201988029821,0.25377179224427626,0.13460119285927716,-0.12570129325705004
250-Manche_,0.2540463978107519,0.0,20.52183888030054,0.0,26.61791512668211,0.0,0.17605895927938658,0.33340467505397153,0.5813016452021141,0.2540463978107519,-0.5997753677711081,0.8773368898642646
400-Cher_,0.2544844625515065,0.0,22.6674324140071,0.0,29.308131680684024,0.0,0.18072442638961628,0.33243216464493486,0.5313875638721002,0.2544844625515065,-0.6466882505901346,0.003600437825058478
400-Gironde_,0.25547164063487315,0.0,20.997144687822693,0.0,27.25435605586804,0.0,0.17284432721424844,0.329578574801109,0.5722166802159844,0.25547164063487315,-0.5295217739479506,0.8427888393018113
250-Ille-et-Vilaine_,0.25640463916710643,0.0,20.83516599480905,0.0,26.733421226492673,0.0,0.1659250248103211,0.3188579782522863,0.572542177545859,0.25640463916710643,-0.6617961911690433,0.8969212071015389
300-Finistère_,0.2567266062938076,0.0,19.90385822663107,0.0,25.789220062007615,0.0,0.18280479267744926,0.34641702444492106,0.5939415765982673,0.2567266062938076,-0.41164944626917793,0.4841968080016197
100-Eure-et-Loir_,0.2571092383131274,0.0,18.806909527592378,0.0,25.291690709293167,0.0,0.21024886983997873,0.3940934474182296,0.6390370567348151,0.2571092383131274,-0.11603169630206603,1.0036100701642061
400-Loiret_,0.25784204392046184,0.0,18.796211390339206,0.0,25.28250276175645,0.0,0.19987359041753702,0.38475531267101903,0.6509399785720342,0.25784204392046184,-0.6295256850139512,1.0056360505386621
300-Cher_,0.2589010563666788,0.0,22.358229553035187,0.0,29.221188895934993,0.0,0.18054041812339877,0.3272374697447947,0.5462214610256337,0.2589010563666788,-0.5871546059629755,0.2629270866909348
400-Haute-Vienne_,0.25899154312798545,0.0,21.70667113335091,0.0,27.832269502323822,0.0,0.17133982142013512,0.32206973118533566,0.5486370293381206,0.25899154312798545,-0.49950795023109,0.03413396621026665
350-Puy-de-Dôme_,0.2595891931047929,0.0,23.172796090362176,0.0,29.48201257162867,0.0,0.15443484738307645,0.2921891350229679,0.5166273522160935,0.2595891931047929,-0.4159832619667819,0.20962393513241384
200-Loir-et-Cher_,0.25983460500212174,0.0,21.20742463456981,0.0,27.57256744310596,0.0,0.17051244722667055,0.32833503178531565,0.5761391760081526,0.25983460500212174,-0.4191127217874833,0.5849330460238829
450-Calvados_,0.26047299081199526,0.0,21.432352485580168,0.0,27.57119015148859,0.0,0.16227566642718,0.311922732221819,0.5615246165127286,0.26047299081199526,-0.45437309810139614,0.7073732272128104
150-Morbihan_,0.2613732925315667,0.0,20.089556802452176,0.0,26.26511123439835,0.0,0.17784542097930395,0.3458325095065776,0.6071151043079626,0.2613732925315667,-0.2859251790126946,0.6796420278638484
300-Loiret_,0.26154775916907924,0.0,18.730286066527558,0.0,25.219303950656393,0.0,0.21378635238983482,0.396270917317342,0.640488064314729,0.26154775916907924,-0.6498186406510938,0.9991687553349848
400-Meurthe-et-Moselle_,0.2618688233367289,0.0,22.29181386968953,0.0,27.988081981233883,0.0,0.1511114429558836,0.29333774212816793,0.528767386295759,0.2618688233367289,-0.14828690734960084,-0.13929465357783144
150-Deux-Sèvres_,0.2621789131211931,0.0,21.71284948310019,0.0,28.30812782839618,0.0,0.16769593175017508,0.3265168396256446,0.5740752530718788,0.2621789131211931,-0.43035621602109236,0.5906764076662601
50-Tarn_,0.2625986235260399,0.0,20.280953581285043,0.0,26.828758259917088,0.0,0.18012092491216602,0.3521529536726857,0.6123457798839774,0.2625986235260399,-0.6293771467373058,0.7897426968994865
400-Deux-Sèvres_,0.26265377288498815,0.0,21.634019569984222,0.0,28.29901684288658,0.0,0.18102756732666964,0.3373655058254281,0.5679378620997008,0.26265377288498815,-0.6871078067925108,0.5273528239011296
200-Puy-de-Dôme_,0.2634989390148582,0.0,22.791044077690472,0.0,29.404069524720814,0.0,0.156820318181012,0.30252026319990066,0.5466186616533352,0.2634989390148582,-0.4683733955391017,0.20790121965515906
100-Haute-Garonne_,0.26355691415772275,0.0,17.32722559623032,0.0,22.83149955328192,0.0,0.1952296213614884,0.38289287691160523,0.6754193752029972,0.26355691415772275,-0.3997905235115236,1.4499862952912101
300-Gironde_,0.26355827207733395,0.0,20.59449914805637,0.0,27.10594152268175,0.0,0.16814052476685115,0.3301962816885408,0.6028357716188535,0.26355827207733395,-0.3859461971333998,1.0085677642421116
350-Cher_,0.2635664656175729,0.0,22.509512160939337,0.0,29.129066217551863,0.0,0.18320146074254412,0.33217738396863367,0.5356622174411527,0.2635664656175729,-0.5808490301519221,0.00846180045296041
350-Aisne_,0.26390063696708776,0.0,23.122144278875968,0.0,28.878098324152628,0.0,0.14432449105490439,0.27462471725272464,0.4983137980670368,0.26390063696708776,0.19567457216228953,-0.09104562518564263
350-Allier_,0.26396461646312563,0.0,25.46674430868501,0.0,31.59590389373626,0.0,0.13329869971121672,0.2555655721423442,0.4584625727688053,0.26396461646312563,-0.18132908951475407,-0.36953796507464576
450-Meurthe-et-Moselle_,0.26399451370518245,0.0,22.288354621872234,0.0,27.947752502491948,0.0,0.14483957675569586,0.28778052734874987,0.5312739994880109,0.26399451370518245,-0.15614290627374425,-0.15271494898623672
350-Vienne_,0.264427989454037,0.0,21.1540003496186,0.0,28.286146381484627,0.0,0.17600510398337088,0.34492019880838454,0.6090719188302,0.264427989454037,-0.6619766153791734,0.5757239276963695
400-Finistère_,0.264548181952563,0.0,19.892558012025763,0.0,25.653169309754876,0.0,0.18315279188433478,0.34462442387922,0.5888065650455029,0.264548181952563,-0.280744245888229,0.413204806479587
350-Maine-et-Loire_,0.26585305546164684,0.0,22.046121498210468,0.0,28.169415189217908,0.0,0.165080700629712,0.31204466080360066,0.5408311129808816,0.26585305546164684,-0.7079489869020505,0.7018035947217518
400-Côtes-d'Armor_,0.2659289515526062,0.0,22.17991894788926,0.0,28.474790854640318,0.0,0.17298431831129502,0.31976852268297806,0.5385625618422236,0.2659289515526062,-0.47469205804342895,0.15756241986000896
400-Loire-Atlantique_,0.26668249164047353,0.0,20.63620072747893,0.0,26.9188891695838,0.0,0.17730456808454886,0.3367211110140623,0.5875901825486942,0.26668249164047353,-0.7054944600999747,0.9256987452614678
150-Calvados_,0.2670380459864522,0.0,21.306874555049276,0.0,27.44853750287796,0.0,0.16777151491359962,0.31896660272125976,0.5624875010184356,0.2670380459864522,-0.35765423737712837,0.5213105917634016
100-Vendée_,0.26772619986467217,0.0,19.758279605100785,0.0,25.87102097512874,0.0,0.17285085200076583,0.34324334673559254,0.6199349033122725,0.26772619986467217,-0.5629701317512888,1.2951362961390291
200-Deux-Sèvres_,0.2682424351882279,0.0,21.182394038274634,0.0,28.191567680975723,0.0,0.19185076717387153,0.3577003883618769,0.5938498758515312,0.2682424351882279,-0.7516462791901719,0.6333249105529433
300-Loire-Atlantique_,0.2688505216912769,0.0,20.648666722649768,0.0,26.879067291983116,0.0,0.1777762249978164,0.33647654817014583,0.5841802777535156,0.2688505216912769,-0.677795972629611,0.8503677893229598
50-Haut-Rhin_,0.26889584362175567,0.0,20.476495625512793,0.0,25.830427094672547,0.0,0.16631221407916277,0.31763796875717193,0.5637096650805551,0.26889584362175567,-0.35058549006986295,0.09123841685651612
150-Loir-et-Cher_,0.26936591632429385,0.0,20.883449218086543,0.0,27.39446247953078,0.0,0.18663560925898967,0.3470422671907604,0.5817804629494832,0.26936591632429385,-0.46853082792233103,0.5796710950692332
50-Moselle_,0.2700484541757654,0.0,19.722851614858218,0.0,25.425040347407464,0.0,0.17770906215043497,0.34099734241519597,0.6014620278868282,0.2700484541757654,-0.15460373956696233,0.38314767536241856
250-Somme_,0.2701097418455438,0.0,23.20641654986153,0.0,29.322559161335484,0.0,0.13543803157047354,0.2648419726295894,0.5076126141892128,0.2701097418455438,0.19690068735445118,0.12976475120465603
300-Deux-Sèvres_,0.27049652946767977,0.0,21.02899739355363,0.0,28.148113764759522,0.0,0.18720315782772012,0.3556376138027631,0.6050168714585853,0.27049652946767977,-0.6875203337773874,0.7210299236170203
450-Allier_,0.27087754715040246,0.0,25.250029479140206,0.0,31.447177637898672,0.0,0.13814231362782098,0.2623955261509313,0.4643451953489083,0.27087754715040246,-0.26487944299098376,-0.34020846726417586
200-Allier_,0.27096469270352264,0.0,24.973631051771854,0.0,31.44529828034365,0.0,0.1437651840420493,0.2701116934313261,0.48083181811236575,0.27096469270352264,-0.335548068310642,-0.20996003286059084
150-Allier_,0.2715685688298778,0.0,25.13550285157384,0.0,31.432272163074057,0.0,0.13412379482634804,0.2594312955521262,0.47281006004858894,0.2715685688298778,-0.34639990688847755,-0.24633550601736642
100-Hérault_,0.2721522746736037,0.0,18.586725975049934,0.0,25.19958945529482,0.0,0.20915240748109828,0.39829808074933426,0.6641464385196976,0.2721522746736037,-0.5828739342493899,1.2087664106793303
300-Loir-et-Cher_,0.27260713994227515,0.0,20.847060752191496,0.0,27.333631570021236,0.0,0.1864536322608822,0.3474062211869753,0.5855655845101179,0.27260713994227515,-0.5147739180223817,0.4883467126646557
250-Seine-Maritime_,0.27284209671851356,0.0,23.023238637516556,0.0,29.404381852178314,0.0,0.14995995099886922,0.28760483415001886,0.5172622973991707,0.27284209671851356,-0.3686330760431191,0.786007874503571
300-Aisne_,0.2728667499879396,0.0,23.59379892853241,0.0,28.701683558072446,0.0,0.11746864075673452,0.2380012338062924,0.4738844334772774,0.2728667499879396,0.19361135548576017,-0.3755938308238167
300-Côtes-d'Armor_,0.2729034678879443,0.0,21.994388016587536,0.0,28.339196435232985,0.0,0.17913106053791492,0.3277862732751642,0.5433780096548829,0.2729034678879443,-0.502691337972231,0.03362888641589956
450-Côtes-d'Armor_,0.27341051920816817,0.0,22.113120074436722,0.0,28.32931333691808,0.0,0.163407394081137,0.3126143144133609,0.5479355941351084,0.27341051920816817,-0.3801440951744536,0.025318056642693154
150-Vienne_,0.2735302965602233,0.0,21.706107505624285,0.0,28.11058867621127,0.0,0.16266888936910237,0.31338046285720167,0.5677152471212916,0.2735302965602233,-0.3684815549718167,0.5933779542207138
350-Deux-Sèvres_,0.2737245045996094,0.0,20.812930159709346,0.0,28.085768518348576,0.0,0.18335773858789076,0.35598140956261537,0.6236837079009359,0.2737245045996094,-0.6844414309165116,0.7912527668562759
400-Allier_,0.27402837097736965,0.0,24.975530099662585,0.0,31.379156282994373,0.0,0.14206915519427935,0.27087567038978105,0.4765993857625254,0.27402837097736965,-0.2946982267832634,-0.24702899907932796
300-Vienne_,0.2742735602850167,0.0,21.176510011486535,0.0,28.09620478130947,0.0,0.18259088897807138,0.34511571430041466,0.592669198077774,0.2742735602850167,-0.6822944537107464,0.6094072495733149
350-Indre-et-Loire_,0.2747916364662696,0.0,19.74234152269177,0.0,25.926104651889307,0.0,0.1939709997456118,0.3614509377673967,0.6051663930066372,0.2747916364662696,-0.6855258596999322,1.1900035417458596
50-Gironde_,0.2750327729038512,0.0,20.424096287761742,0.0,26.893943616636637,0.0,0.17638016663885803,0.34252201912051317,0.6032049757354794,0.2750327729038512,-0.4869153740191593,0.8739897272856703
400-Nord_,0.27503576115888995,0.0,23.61305261210585,0.0,29.108864817179775,0.0,0.12032833614864864,0.24003453788610038,0.48095137548262545,0.27503576115888995,-0.10115051911827619,0.004967536302863174
400-Puy-de-Dôme_,0.27556385645746995,0.0,22.962892504237203,0.0,29.162235147263935,0.0,0.15137541457531525,0.29273894613624674,0.5280403667772201,0.27556385645746995,-0.3499282794688362,0.035992696230392696
250-Loir-et-Cher_,0.27566522645154534,0.0,20.89780164825903,0.0,27.27611337387848,0.0,0.18775173484738195,0.34710292619012956,0.5724511088465085,0.27566522645154534,-0.4342213899586741,0.5270736575955626
100-Gironde_,0.2757648917106772,0.0,20.179317729055764,0.0,26.880360564441105,0.0,0.18055856322798,0.3509888635258283,0.6164963239340119,0.2757648917106772,-0.4806851194790929,1.0617005492469938
250-Loiret_,0.27587242063836326,0.0,18.595948006117965,0.0,24.97350123422463,0.0,0.20935430910226072,0.3897114932517324,0.6477026599967627,0.27587242063836326,-0.6390579423373269,0.9737248036671513
150-Manche_,0.276030916677132,0.0,20.015309529392184,0.0,26.22274419217169,0.0,0.1766824238814859,0.3449248120300752,0.6107161468026502,0.276030916677132,-0.49943747514456055,0.962278445213097
300-Indre-et-Loire_,0.2766256899717553,0.0,19.59129009871861,0.0,25.893300311085515,0.0,0.18894105131703706,0.36186720936148564,0.6218519460697024,0.2766256899717553,-0.720152632348759,1.0898735860746411
350-Nord_,0.27667243892487103,0.0,23.419596610382257,0.0,29.07598819464741,0.0,0.13126659025096524,0.2591661136583011,0.4945780043436293,0.27667243892487103,-0.10127696045616749,-0.14645352707591197
450-Maine-et-Loire_,0.27673647022642667,0.0,21.512554810712345,0.0,27.95983578578294,0.0,0.17223925048914532,0.32566059659033997,0.568390194389353,0.27673647022642667,-0.7220931762892426,0.7160507496388195
350-Haute-Vienne_,0.27727883574723544,0.0,21.18485206124261,0.0,27.486688787555646,0.0,0.18292625312987196,0.33945528416875326,0.5638966315491094,0.27727883574723544,-0.5549583971645526,0.1754680503463022
350-Côtes-d'Armor_,0.2773831621134074,0.0,22.049437527114534,0.0,28.25176163657083,0.0,0.17927498425834307,0.3238463614284429,0.5333153428682798,0.2773831621134074,-0.48691091208687304,0.1754595625105062
150-Saône-et-Loire_,0.2779653951472092,0.0,23.147657406002004,0.0,29.721050561738444,0.0,0.16219444223266183,0.30436340472967593,0.530097937733896,0.2779653951472092,-0.46722601878363346,0.010059488125699456
350-Meurthe-et-Moselle_,0.27814941189876885,0.0,21.973002803804768,0.0,27.67770142922742,0.0,0.1525940779930028,0.29685766703643657,0.5375245328099667,0.27814941189876885,-0.09075158800379579,-0.08194221714201433
50-Hérault_,0.2781822953490527,0.0,18.613781092973987,0.0,25.094986476457525,0.0,0.2016468211454284,0.3893293336190272,0.6628240839940005,0.2781822953490527,-0.7458026523147421,1.3648694489592383
150-Nord_,0.27841735707884063,0.0,23.82785408791428,0.0,29.040896310211505,0.0,0.12046784507722008,0.23958961751930502,0.46909688706563707,0.27841735707884063,-0.1316593560814588,-0.3164840015657058
150-Oise_,0.27893374037571717,0.0,21.010354248208394,0.0,27.103384839917144,0.0,0.17517649127802296,0.33414844528561016,0.5679711249382384,0.27893374037571717,-0.1734899174179459,0.2874807296899884
200-Saône-et-Loire_,0.27924349019485784,0.0,23.054710177791552,0.0,29.694733850353256,0.0,0.1614380125806195,0.30611513655545824,0.5334023409507127,0.27924349019485784,-0.4080703083062205,0.06836063451973917
300-Seine-Maritime_,0.2806846109055984,0.0,22.93938903434745,0.0,29.245386513921947,0.0,0.1491589709762533,0.287434036939314,0.521214191481342,0.2806846109055984,-0.3315680635736102,0.5942679498491166
250-Aisne_,0.28099032295615356,0.0,23.43298556598253,0.0,28.540904839900772,0.0,0.11685173761052849,0.2389060250873946,0.479015011309891,0.28099032295615356,0.18132008252974233,-0.3358996472240223
400-Vendée_,0.28103776148884874,0.0,19.359852611140777,0.0,25.6347956966864,0.0,0.17974727168294083,0.35317633543940263,0.6354891824621864,0.28103776148884874,-0.8500018712699158,1.4014382716607878
250-Maine-et-Loire_,0.2816656627190073,0.0,21.7573469110416,0.0,27.864396829166502,0.0,0.16022597511869704,0.3062951165601565,0.5509545846104533,0.2816656627190073,-0.6053176793660069,0.9149589426720119
450-Loire-Atlantique_,0.2816992392294084,0.0,20.334180478627363,0.0,26.64184335882188,0.0,0.18086121058607738,0.3451235915800507,0.5999301249017381,0.2816992392294084,-0.5698342108993084,0.8758960433570788
