name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0,R2_seed_1,R2_seed_2,R2_seed_3,R2_seed_4
10_FRA_Cantal_45233,0.2538764274936101,0.007528356023902642,19.317756482381338,0.10263568832826207,26.1908407272604,0.10128733835973106,0.22858780226111225,0.40023985307947446,0.6292152421968152,0.2605061469908251,0.2640439128676957,0.24386057182766596,0.25300954660532693,0.24796195917653685
10_FRA_Aveyron_80984,0.2585504462222477,0.005443786196739809,21.668243768215955,0.07039623347535094,28.674430115163243,0.11380635689308405,0.1822160904670625,0.34496696327516957,0.5829545168375176,0.252513912266522,0.2637690621906831,0.2524580699113397,0.25857724003505944,0.2654339467076343
20_FRA_Orne_91658,0.25916068628500144,0.002097078392689178,19.749763824305315,0.06063372931626884,27.703102583846743,0.05174614998328227,0.2452579401289042,0.4256788024557697,0.6448049683707479,0.2622887778458052,0.26049708119412973,0.25678064192986405,0.25698252505265706,0.25925440540255085
10_FRA_Bouches-du-Rhône_192153,0.2595728789393337,0.002739243685097964,16.83514220016868,0.026932407104139137,23.862618796312084,0.047832851839975765,0.26406002468760703,0.4586065698242471,0.7017945368597707,0.2602938063172764,0.2584637442353125,0.256781594428776,0.26454799857168365,0.2577772511436197
80_FRA_Lozère_26642,0.26084573734258204,0.02146059055444508,19.493552159163233,0.24589231876346357,26.47232309923113,0.22344553310520895,0.2111623886380282,0.39202926972509533,0.6381862995688299,0.26231641933568584,0.24473651717941702,0.2703086245792826,0.23230339304751024,0.29456373257101454
10_FRA_Vaucluse_113188,0.2669886469482457,0.0013761800345564873,17.604571726062915,0.018097498249300254,24.828715487119187,0.021115958721436883,0.2457281658688073,0.43789521679443544,0.6911279596981311,0.26713286973683714,0.265335525642724,0.26641636145411407,0.26948226562994215,0.26657621227761097
10_FRA_Ariège_57922,0.2678653187273953,0.006512425865485431,20.432064442151056,0.08009395114859447,27.629452771227523,0.11641254388509045,0.20177823758610858,0.37347885385463947,0.6184361674087734,0.26418057209340173,0.2699077919281193,0.27325898219311306,0.25709633046385205,0.2748829169584901
50_FRA_Haute-Savoie_101736,0.2697831765334514,0.0049278901916469066,16.22955364416573,0.01843530187589765,22.874786120245783,0.04724087962668352,0.24425811636005074,0.4519367156954588,0.7270115730608078,0.26150256035040087,0.2722128290729001,0.2671057241813488,0.272741053394966,0.275353715667641
20_FRA_Haute-Loire_64480,0.26991627619199365,0.0022075797684136668,22.362255598256144,0.02623437453838279,29.378696910668502,0.042748730889855556,0.17874878330149563,0.336358987667473,0.5663332454923833,0.26753741603638515,0.2698764930317038,0.27389479148462936,0.26822494029027166,0.2700477401169783
10_FRA_Hautes-Pyrénées_49056,0.27090956010701006,0.00617145614550794,18.40830784363827,0.05889228534774595,24.890323032308174,0.12510891529338294,0.2085350508953545,0.3878712738618447,0.6576266785546376,0.26762703730825255,0.2645344464691394,0.271408130369003,0.2685312017731536,0.28244698461550166
80_FRA_Gers_67928,0.27128533114649145,0.005863064265549083,17.672653594098346,0.12371186411679803,25.270651124769948,0.2419393378087342,0.25471625217239025,0.44682866025850976,0.6937772210344282,0.26397579908295665,0.2643635869123233,0.2747032838543513,0.2762495980746841,0.2771343878081418
10_FRA_Nièvre_71672,0.27134144354556305,0.003017837885511633,23.28692863302046,0.13219307104509195,30.254767307398872,0.049199214769822704,0.1804927326806448,0.3267492393392547,0.5318481167734547,0.2674244803517096,0.268738603003732,0.2717005339163132,0.2729532622661206,0.2758903381899398
10_FRA_Jura_61410,0.2728257611987651,0.008135868240567232,19.026516932909562,0.0708158112253058,26.161476911690794,0.14670126374379983,0.22091687916401934,0.4009004454609827,0.6500908941224608,0.2818034697837035,0.27262069952853685,0.2625322751301561,0.2820480992078438,0.26512426234358544
20_FRA_Creuse_60960,0.274372771483166,0.003457168295753879,25.933395861196306,0.045382777402465754,32.198432376694875,0.09675705080702414,0.13079575808742652,0.2517584088727765,0.45516993973483266,0.278396303552609,0.2682254624286786,0.2736815247926546,0.2765993813207269,0.2749611853211609
20_FRA_Dordogne_166051,0.27707158379516794,0.0004084896195939061,19.119848590174374,0.043165294956981605,26.168495005458613,0.04126617578516908,0.20518278403901688,0.38661745510977286,0.6529223976541887,0.27721769589159195,0.27755587675020854,0.27740103974382924,0.2765237465809045,0.2766595600093057
10_FRA_Haute-Corse_29448,0.2773289354403499,0.011954181051556816,19.294148832100706,0.20632546227851006,26.37044576054881,0.2195791835234439,0.18843509845055742,0.3691172078965324,0.6545775913425638,0.2898665732092722,0.2632116919118278,0.2843544776092657,0.2867269396171538,0.26248499485423005
50_FRA_Savoie_54927,0.27865322328463976,0.004161557885953621,18.66427322870392,0.06275573909187934,25.75151892920535,0.11765033631279546,0.2216889588418512,0.4050609978505343,0.662234400170768,0.2811419894206554,0.27360510396171367,0.27941179420133666,0.2846877412386136,0.27441948760087953
10_FRA_Drôme_100059,0.28108637378858736,0.00544059532650126,16.135745086421966,0.07883247219876544,23.182053649417046,0.08305907053850091,0.2688940036524123,0.47650972615556675,0.7289673170795321,0.2880094966557001,0.2762566207911631,0.28173286646748374,0.2736926203427815,0.2857402646858084
20_FRA_Hauts-de-Seine_17584,0.2815276248227031,0.004970057803906091,21.384465367365095,0.08405194824517981,28.006831121718854,0.09835839116429317,0.1801911404518467,0.3341369148266568,0.5736875693119525,0.28279442353557627,0.2878971049455199,0.2834763348018977,0.272760281928639,0.28070997890188243
10_FRA_Haute-Saône_36820,0.2822797082059657,0.003280736878122295,21.047312987811278,0.07808191478991598,28.09458885057439,0.09973664614510795,0.19109854868613677,0.3536995716949157,0.5943788466110072,0.2787868041898135,0.28264570900467456,0.2826554510513525,0.2793219171360083,0.2879886596479795
50_FRA_Hautes-Alpes_30125,0.2829308777000055,0.005353956979429198,16.296471290051592,0.0768007518822508,22.94476013407253,0.09668828810078056,0.2530111146437528,0.45254907601861927,0.7163821672329072,0.2919546659653428,0.28326715563445315,0.2843768003027166,0.2767194743650516,0.27833629223246326
50_FRA_Ardèche_85151,0.2848118503830116,0.002428990161075347,18.997317734758205,0.11350994712639352,26.346505211980862,0.07753969606401145,0.20780588310662354,0.39652381049239305,0.6706312932411993,0.28606298848710066,0.28488740581985106,0.2812123681940254,0.28843720580409127,0.2834592836099893
20_FRA_Ain_136930,0.286862143594479,0.002577522527228824,16.943995886290104,0.03233603754501228,24.46276836004393,0.04157630261805362,0.26150892797139874,0.47169677233494356,0.7181977955780695,0.287414731740368,0.28248697290284475,0.28614440037510513,0.2903464327670695,0.28791818018700754
20_FRA_Aveyron_80984,0.2871951746666316,0.0030230823185815577,21.05007369337544,0.057166848971975305,28.130545588055732,0.08405409568812121,0.19326657871907205,0.3615974634587483,0.5988964665633422,0.2877268454333769,0.2837425759421778,0.2865098712993652,0.2926397137375192,0.28535686692071893
10_FRA_Pyrénées-Atlantiques_93776,0.2874816305264639,0.0035910127662867803,16.593551342608965,0.03196100957061918,22.754816629137434,0.07908219979815988,0.22812697476518623,0.42515734013840384,0.7057673778914388,0.29011157478351135,0.2908713016802593,0.2874619442414963,0.2807353061433445,0.2882280257837081
20_FRA_Tarn-et-Garonne_64242,0.2888559818822246,0.003818183285557067,17.59372526766311,0.06610185834969083,24.863144933666327,0.03797478814615294,0.23351557351783603,0.43283604809849174,0.7017183388239389,0.29358723983234336,0.28450391499657957,0.29291884744521546,0.2882465552437068,0.28502335189327777
80_FRA_Haute-Savoie_101736,0.2935315180738939,0.004834906505503446,15.877152334932404,0.053214202242537645,22.506005737767445,0.0806188999418319,0.25150460351014103,0.46377253820465125,0.7369789229648813,0.2903107785085651,0.30005714476297674,0.2860953181409164,0.29538073124713604,0.29581361770987524
20_FRA_Haute-Marne_46223,0.2946431637285738,0.00493837552448308,19.563378627940924,0.14896198017595383,27.16166696614089,0.1581976399098801,0.24605136723614787,0.4234488917021017,0.6354044509473061,0.3035571728040888,0.29482698961141696,0.2930937946210982,0.29327249080533047,0.2884653708009346
20_FRA_Bouches-du-Rhône_192153,0.2953468343024127,0.001339368342457116,16.18405679884321,0.023837257432283626,23.28469108959812,0.020031561775904726,0.2865235780939278,0.4820398419149681,0.7174710010079559,0.2949605813786329,0.2964642508945504,0.29419357646461974,0.29731182569040815,0.29380393708385233
20_FRA_Cantal_45233,0.2969465462294999,0.0019249159567029444,18.47095579494608,0.04761667392594943,25.425417389433065,0.0641497418382149,0.25216832751126506,0.426944124173996,0.6488009793995327,0.2985306605555149,0.2957416064830687,0.29826054527766666,0.2984879708525734,0.29371194797867617
10_FRA_Gard_166200,0.29810355975665354,0.005204560846685837,16.519584411982656,0.07488323255140802,23.59830267579114,0.08160834554865662,0.25090621380119915,0.457084536352769,0.7255304969557769,0.2912672656964074,0.29765786628544033,0.29394067765090115,0.30551146201087753,0.30214052713964124
10_FRA_Isère_202613,0.29983124334398203,0.0019217623428465728,16.692591830396463,0.03422601786264193,23.643419344433646,0.040732965224421644,0.25043730633936734,0.4540383759152126,0.7161801128767136,0.30272044597339554,0.3008256390115941,0.29809402358591564,0.29737817454529136,0.30013793360371366
10_FRA_Corse-du-Sud_26697,0.3000933846251983,0.004938010597754354,15.942129210227804,0.07128271963793538,21.873702590059132,0.0906296985930391,0.22310654777935915,0.43062930428993307,0.7302479558034707,0.3024877176916204,0.2944950441212265,0.3066311359272088,0.3027012278836235,0.29415179750231235
10_FRA_Charente_99933,0.30019342316421416,0.0026595930887809167,19.763839431453032,0.049883860125706364,27.024620312175017,0.03351346798473809,0.20211959889470163,0.38593790074311923,0.6442279260119522,0.30315042797413716,0.30147374729137355,0.29942237347546075,0.29542861682545707,0.30149195025464215
20_FRA_Vaucluse_113188,0.30133641339577166,0.003061486310499737,16.901263307718587,0.037456958386458815,24.2603097280354,0.04781753177857101,0.2668643491290047,0.46419669454760204,0.7097449812098844,0.3023871968808316,0.3007542713211093,0.2976479559194708,0.306595439850734,0.2992972030067127
10_FRA_Corrèze_56971,0.30184374687063686,0.0034780203320442958,18.735263461732927,0.04688010619810321,25.261931604360665,0.0609225064610756,0.22240509350794055,0.4004284918138909,0.6382261133151481,0.304460548409319,0.30612282718323447,0.29990331640870393,0.29626107118261646,0.30247097116931043
50_FRA_Lot-et-Garonne_92318,0.30263550447137993,0.0025198433496673184,17.132183432943915,0.05928786778311038,24.44827362830544,0.06755492926589879,0.25952844255796553,0.4562539107468611,0.7037740327600771,0.3058098345210183,0.3024111122027926,0.300524857883263,0.29931635068326423,0.3051153670665617
20_FRA_Ariège_57922,0.3051588926153842,0.003949527080158516,19.657784158865432,0.12361998780521886,26.932830430879527,0.09573680577951664,0.2169907981342262,0.3970792301970914,0.6386639520601477,0.30397423793921596,0.3097916839494509,0.2991715433631982,0.3035951698484578,0.3092618279765982
80_FRA_Hautes-Alpes_30125,0.3068460508156204,0.010952668554338178,15.902618755860178,0.16211889440037702,22.687254577564836,0.26519436528048235,0.27016071459694474,0.4683196555116729,0.7238634423639426,0.3219787917123721,0.3133506103741537,0.28916710363987164,0.3068813401871676,0.30285240816453673
10_FRA_Côte-d'Or_116176,0.30864442426233624,0.0009987345490399052,17.76303774573523,0.022767652598109336,25.40926849050108,0.04032220854248993,0.27275720004450327,0.4626500152934433,0.6863581500232458,0.30861859187211405,0.30887190577922996,0.3083403120063435,0.31025084146441073,0.307140470189583
80_FRA_Ardèche_85151,0.30874581307644094,0.00904067766841991,18.48744606388537,0.10028995528205892,25.891838202012195,0.12735335091623717,0.22132645807759355,0.4134173313241537,0.6828199853164815,0.3106822355440967,0.3098998085518265,0.30321745987542614,0.323567232188794,0.2963623292220612
50_FRA_Haute-Loire_64480,0.3090599276008318,0.001822255300444302,21.456002596892233,0.0870621707855599,28.583086666854808,0.10455558612771301,0.19681943953565167,0.36049024393130374,0.5892718646745386,0.30600541058590647,0.30898059590751414,0.3088642493075494,0.3098066662744382,0.31164271592875037
10_FRA_Tarn_100653,0.3093138653190146,0.004120805864000296,18.787586460188574,0.1132913519194977,25.987087719482314,0.0987773361227845,0.23011215854184916,0.40789868232950105,0.659460201442708,0.3026834250773529,0.3129209927268879,0.31222634046613695,0.3062513966619702,0.3124871716627252
20_FRA_Nièvre_71672,0.31091906993729335,0.00241822945262277,22.322153417248437,0.07886495755437949,29.44403192688485,0.03202378041431952,0.1978920405272984,0.35008054162168334,0.5573706196094481,0.3088731355455908,0.30785470831281225,0.31312659874613,0.31418384767284346,0.3105570594090903
10_FRA_Rhône_153198,0.3110432685681655,0.003730882242459759,16.202908226654795,0.028589533037851028,23.27531986225883,0.08337124137354793,0.2710444289505641,0.4759548819580045,0.7263097729396565,0.30744630249494387,0.3078772634676913,0.3090753316692533,0.3138841727064493,0.3169332725024896
80_FRA_Savoie_54927,0.31148746026808694,0.0113690229695174,18.002638549871858,0.10009778511338221,25.09085894338951,0.14713998838665926,0.2384423173107494,0.4254719745740367,0.6781034494222825,0.32169904709939534,0.2956353186901325,0.31736124575116875,0.322688485201556,0.3000532045981822
20_FRA_Jura_61410,0.311787964313475,0.006313036266570694,18.260846014208465,0.07306672193327321,25.45587467812362,0.116102030677143,0.23936893787491548,0.42665553809042855,0.6697528453648081,0.3234369013199434,0.31009115746826676,0.3047074751578144,0.31214640688344664,0.3085578807379039
50_FRA_Orne_91658,0.31426792168225887,0.007438112162662222,18.605461400215766,0.0869107881650894,26.64563381684717,0.1529447118808285,0.2774247320267989,0.4608060577573516,0.6693144277462549,0.32411584044939246,0.31694554411007614,0.30164484164068917,0.31687886695458123,0.3117545152565552
50_FRA_Creuse_60960,0.31850953292881234,0.006269490645767026,24.737242017948017,0.0929259598138157,31.199857079925515,0.11492544994625686,0.14822962896123726,0.2788397905000636,0.4840035099891818,0.31604959858443926,0.3245300207210814,0.314731068175249,0.32698313071352547,0.3102538464497666
10_FRA_Yvelines_108629,0.3193471669049082,0.0031811639211799707,16.32876754744474,0.05131988276214403,23.58754306611203,0.05440668006097142,0.31798062720682185,0.49793987383637983,0.701660613598872,0.3168432069225746,0.3191881502103777,0.32047461762785223,0.32468952562655273,0.31554033413718385
20_FRA_Drôme_100059,0.31942174856983324,0.004496745845979731,15.381630951146107,0.04357639902023282,22.56614842146497,0.04277407403350942,0.295088636983316,0.5086542725029423,0.7480251429406939,0.3224460094888717,0.3196400985679171,0.31972666325259813,0.31110870663209855,0.3241872649076808
50_FRA_Dordogne_166051,0.3196399788245997,0.0020975417756347757,18.353917056188028,0.043040139701739956,25.425878253873503,0.05610562496799288,0.2209775750777041,0.4104329156315889,0.6735744146066163,0.3229677590288057,0.31894314504269705,0.31970992769198847,0.31644746731433393,0.3201315950451732
10_FRA_Eure-et-Loir_107567,0.3211079130686982,0.003781283861059667,17.186034428189778,0.06743530000092085,24.17351899767857,0.06319320760506873,0.2586683356898539,0.45739617039112107,0.6949804421776304,0.3257603395686831,0.3173980802124339,0.3254250176675174,0.3198221251647727,0.3171340027300841
20_FRA_Hautes-Pyrénées_49056,0.32112315922450196,0.005107718825444978,17.514770337614316,0.0849804738584348,24.022235021983825,0.09207135251720187,0.2269280087505079,0.41441850493497717,0.681962019132077,0.3288438773171872,0.3154406651004228,0.31611489680722393,0.32473543889698464,0.3204809180006911
10_FRA_Var_204466,0.3220676398494756,0.0031282814899579736,16.061064476676712,0.059956688605301595,22.681516649655414,0.04646750979365749,0.24809769835884454,0.45232940947836775,0.7311263071426038,0.3237344280449478,0.3161562174901904,0.32344014731734994,0.32189136086786474,0.32511604552702533
10_FRA_Indre_87546,0.3242816840775019,0.0031375192089956963,22.280689698278902,0.05768156200720288,29.228233309346876,0.06225770780416393,0.19000870221916952,0.34125322680697917,0.5556008952421144,0.31826052708465746,0.32589226743432653,0.32647842553951545,0.32414448920601646,0.32663271112299364
10_FRA_Mayenne_73696,0.32458819330675004,0.004253731397689808,17.71256599062308,0.07623694035741059,25.866101962084713,0.06752732638492435,0.3019756405012774,0.49108993718912786,0.6926676228824196,0.328049773133672,0.33089016864002485,0.3209541216864308,0.3196819894485946,0.32336491362502795
20_FRA_Gard_166200,0.32471718068218636,0.002941892647543123,15.932083266244998,0.02582652134647726,23.14778711751087,0.053482670354077964,0.2745650465243955,0.4834516085027287,0.7392657142116195,0.32137019183346405,0.32829755338307565,0.32138000815402634,0.32498478802689035,0.3275533620134752
20_FRA_Pyrénées-Atlantiques_93776,0.32525483847739356,0.001839011637673112,15.88791239662147,0.04146815330132334,22.14472282033892,0.059222101216756445,0.24844063314893602,0.4537364910264684,0.7255367371609526,0.32505100887700644,0.3286574481726098,0.32530133192402777,0.3237381685728793,0.3235262348404446
50_FRA_Aveyron_80984,0.32527529788679044,0.0021049567326597144,20.114330470572916,0.11333392172308607,27.360012369963037,0.11206431804035909,0.21617359183995957,0.39064152886827463,0.6236632745029327,0.32387227368840277,0.32569185161503544,0.3282561456292864,0.32641563079505354,0.32214058770617404
20_FRA_Haute-Corse_29448,0.32588035939792154,0.0038883832240872063,18.39896166122261,0.09927611959666766,25.483196118234538,0.1249815960891321,0.20614894548091267,0.3963226479130201,0.6770494139132052,0.3215685275789012,0.3212918959845109,0.3305111770637701,0.3296572063924734,0.32637298996995223
80_FRA_Haute-Loire_64480,0.3260613057104921,0.0035156546732853806,20.92862981371896,0.1502983509697649,28.165946890271407,0.13219310265798043,0.20890418219422804,0.3767613428442698,0.6026402753788143,0.3271311359253587,0.32855051809543256,0.31910342735124486,0.3281283581921467,0.32739308898827746
80_FRA_Lot-et-Garonne_92318,0.32745670487674505,0.007982871299983785,16.6749680102142,0.1254547022945626,23.928400229852883,0.18355340615404564,0.2677347660037716,0.46825789334755186,0.7149733951335051,0.32454058384822493,0.3205481405029904,0.33794857860886907,0.33584369448977514,0.3184025269338655
20_FRA_Isère_202613,0.3289854921991474,0.0025640113864284506,16.130858830117113,0.027533241067600706,23.14450515076539,0.05215216029808904,0.2678724789450242,0.4752319058512894,0.7299858829778282,0.3240793984457161,0.3308467804942118,0.33083592601636014,0.32880832190223364,0.3303570341372154
10_FRA_Vosges_99575,0.3306666671140128,0.0028560675160128313,20.36505200468838,0.06913870567232103,27.11803447864063,0.0660149087472292,0.1977685628972839,0.36412027645371864,0.6030573728216482,0.32866795744169985,0.3345641722791891,0.33116981638126963,0.332503983142981,0.3264274063249246
10_FRA_Doubs_80016,0.33122220210205244,0.00561866779661348,16.4702699694379,0.06944416421725189,22.869602240925982,0.10362395929775221,0.23908318928291736,0.4427742437338583,0.7148219700538905,0.32451634138923247,0.3305614365999562,0.32581567609380335,0.33851286000170855,0.3367046964255618
