	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_n_estimators	param_max_depth	param_max_bin	param_learning_rate	param_colsample_bytree	param_colsample_bylevel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
20	26.184341526031496	0.2771109111538135	0.3238984107971191	0.005936068701659223	500	10	256	0.1	0.3	0.7	{'n_estimators': 500, 'max_depth': 10, 'max_bin': 256, 'learning_rate': 0.1, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.7}	-36.33907390052596	-24.71385787573327	-21.913075165053623	-21.82379722918942	-24.98068647116063	-25.954098128332582	5.361393476228731	30	-10.832150832775817	-9.858613724400227	-10.241806418412146	-9.874360023067345	-9.927045806605305	-10.146795361052169	0.36994560665268
21	43.10389490127564	0.20303814662852157	0.3666332244873047	0.010580617476171507	500	11	512	0.025	0.5	0.3	{'n_estimators': 500, 'max_depth': 11, 'max_bin': 512, 'learning_rate': 0.025, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.3}	-34.66979644803885	-23.856309344684806	-21.39305723361752	-21.155027037202206	-24.94583569455154	-25.204005151618986	4.947760869902957	12	-14.937064062820534	-13.874709987167035	-14.335534654850047	-14.039563050855087	-13.8626375226804	-14.20990185567462	0.4016241750295527
22	219.83474411964417	2.7420727395407973	1.1722265243530274	0.05751684283605401	1250	13	512	0.005	0.7	0.5	{'n_estimators': 1250, 'max_depth': 13, 'max_bin': 512, 'learning_rate': 0.005, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.5}	-32.25412282115995	-24.447116114368647	-22.213122736753473	-21.930041352349743	-24.4544763697734	-25.059775878881045	3.752307016404791	7	-15.916282187367747	-14.841748047565545	-15.189851510292497	-15.013558030784814	-14.765240605324191	-15.145336076266961	0.41239380246580315
23	67.948597240448	1.3964358383362738	0.6312613964080811	0.0445319562654778	750	11	128	0.05	0.3	0.5	{'n_estimators': 750, 'max_depth': 11, 'max_bin': 128, 'learning_rate': 0.05, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.5}	-34.882443860352666	-23.901787499403394	-21.89208711996865	-21.595859905777953	-24.936246943535217	-25.441685065807576	4.881489435937867	16	-9.86199645855043	-9.050826139397742	-9.164314943664303	-8.973582692715192	-8.908762412872308	-9.191896529439994	0.34569390306583436
24	210.23388209342957	2.5652903117748345	0.9457259178161621	0.03352589353892591	500	14	128	0.1	0.3	0.7	{'n_estimators': 500, 'max_depth': 14, 'max_bin': 128, 'learning_rate': 0.1, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.7}	-34.032360886049126	-24.71963805534942	-22.548345915672954	-22.39461680821036	-25.300454286013863	-25.799083190259147	4.274538065669935	25	-1.9589101198933714	-1.7647187469808712	-1.6640292865855622	-1.6020174670181795	-1.6588140629338872	-1.7296979366823746	0.12601895062498605
25	13.051127481460572	0.15256072299691273	0.374742317199707	0.03160486639120244	500	9	256	0.01	0.9	0.9	{'n_estimators': 500, 'max_depth': 9, 'max_bin': 256, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	-31.46910142723595	-27.65134520387531	-25.907907494232337	-25.480940147800172	-25.98597031832323	-27.2990529182934	2.2126192610964748	38	-23.385825875140274	-22.60439859310556	-22.97291818431678	-22.82743815940161	-22.50040833990949	-22.858197830374742	0.31142435451193007
26	6.039369106292725	0.4117678922874008	0.36029891967773436	0.031421807917564874	1000	11	128	0.001	0.3	0.9	{'n_estimators': 1000, 'max_depth': 11, 'max_bin': 128, 'learning_rate': 0.001, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.9}	-710.5910304584647	-725.6671234050065	-728.5148625734413	-727.3840318274564	-721.852767020016	-722.8019630568771	6.509217571483272	48	-725.7747316659683	-724.4575031674328	-724.1898869253669	-724.3192042296334	-724.7002891302576	-724.6883230237319	0.5689274048599205
27	258.65271348953246	4.660689264791324	1.2165817260742187	0.031763953749261435	1000	13	128	0.1	0.3	0.9	{'n_estimators': 1000, 'max_depth': 13, 'max_bin': 128, 'learning_rate': 0.1, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.9}	-34.64713312446255	-24.603363929238544	-22.42024751586118	-22.345097623884087	-25.489898588766803	-25.901148156442634	4.541096515773121	27	-1.0659325222944482	-0.9518729171394911	-0.9798617613693806	-0.896676081995449	-0.9533825021007798	-0.9695451569799097	0.05528181994330008
28	370.463992023468	10.180283281614065	1.6443742275238038	0.10767956022596699	1000	14	128	0.025	0.9	0.3	{'n_estimators': 1000, 'max_depth': 14, 'max_bin': 128, 'learning_rate': 0.025, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	-33.26932408508193	-24.04296928408325	-21.53427619830484	-21.515815547471746	-24.835196498106267	-25.039516322609607	4.323604141909239	5	-5.189426099383541	-4.8665367962783765	-4.810063890218874	-4.515587369864509	-4.551050063339632	-4.786532843816987	0.2441888235328994
29	9.673819494247436	0.05026362169498712	0.2781703948974609	0.004512604478893396	750	7	256	0.1	0.7	0.7	{'n_estimators': 750, 'max_depth': 7, 'max_bin': 256, 'learning_rate': 0.1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}	-37.61004518812941	-24.053059049295953	-21.41074563332278	-21.540792280742885	-25.014517632364463	-25.9258319567711	6.007881298181947	28	-15.117934984094335	-14.022392109824823	-14.550209844935898	-14.204180780841714	-14.029103034078576	-14.38476415075507	0.4136013607412712
30	10.071605968475343	0.03024794914008831	0.34926505088806153	0.012569233555122516	1250	6	128	0.1	0.7	0.3	{'n_estimators': 1250, 'max_depth': 6, 'max_bin': 128, 'learning_rate': 0.1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.3}	-42.65073601388192	-24.063494328864472	-21.923591004885555	-21.521423483112972	-24.943512110419977	-27.02055138823298	7.919347989728626	37	-15.77779653478629	-14.754891525418602	-15.214835596437554	-14.974255056501903	-14.765297299214462	-15.097415202471762	0.37934140265532174
31	113.71551403999328	1.6993277904338429	0.9470252513885498	0.0137316624414023	1250	11	512	0.05	0.9	0.3	{'n_estimators': 1250, 'max_depth': 11, 'max_bin': 512, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	-36.926197114161965	-24.00161467444129	-21.64370068807294	-21.418551808877613	-24.904704923026422	-25.778953841716042	5.732324184746472	24	-7.355538324209762	-6.6324547788963155	-6.740371402648644	-6.411149901169187	-6.493706448263829	-6.726644171037547	0.33417496955475645
32	10.170756292343139	0.07848039523563562	0.3427292346954346	0.010730400207306794	1250	6	256	0.05	0.3	0.9	{'n_estimators': 1250, 'max_depth': 6, 'max_bin': 256, 'learning_rate': 0.05, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.9}	-39.153737707697324	-23.80492103484804	-21.662905690097848	-21.13082167808797	-25.003754413631743	-26.151228104872587	6.651866317050519	34	-17.238532386875928	-16.196315035640737	-16.66064381647847	-16.479884638214212	-16.19328476188573	-16.553732127819018	0.38561748847446753
33	409.7263316631317	10.085719393889796	1.6114388942718505	0.06747069521235946	1000	14	128	0.1	0.5	0.9	{'n_estimators': 1000, 'max_depth': 14, 'max_bin': 128, 'learning_rate': 0.1, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.9}	-37.138958858714936	-24.65877065301265	-22.23587367796534	-22.19593889725115	-25.17947576550986	-26.281803570490787	5.564009745079962	35	-0.4370376542118512	-0.43665616077789215	-0.4245305099104258	-0.3729181860193163	-0.39547544628904324	-0.41332359144170566	0.02523296914434388
34	31.522802114486694	0.8291046523846545	0.4609571933746338	0.01948633128230145	750	12	256	0.005	0.3	0.3	{'n_estimators': 750, 'max_depth': 12, 'max_bin': 256, 'learning_rate': 0.005, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.3}	-42.85848371383815	-53.83912143686466	-53.21479047606224	-52.05119793445061	-48.16108013954095	-50.02493474015132	4.090499152686438	42	-50.157684726870514	-49.69651931766534	-49.86696718385801	-49.79777743624141	-49.68341729859191	-49.84047319264543	0.17235851508379135
35	20.69662013053894	0.08148301896653673	0.41876678466796874	0.003746206903850817	1000	8	512	0.05	0.9	0.3	{'n_estimators': 1000, 'max_depth': 8, 'max_bin': 512, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	-40.46660759777823	-23.71628240180052	-21.50499607699166	-21.180852061169933	-24.922648544589432	-26.358277336465953	7.189523231619198	36	-14.789220882780592	-13.766616746089522	-14.230655565172551	-13.96305223782273	-13.73211747687811	-14.096332581748701	0.3891698052419012
36	5.730786514282227	0.08859588692483553	0.24378905296325684	0.00850669716817681	750	6	128	0.005	0.3	0.5	{'n_estimators': 750, 'max_depth': 6, 'max_bin': 128, 'learning_rate': 0.005, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.5}	-42.15093716321191	-52.94158783264345	-53.13007098489564	-51.98421608776395	-48.24707765792209	-49.69077794528741	4.161486022761178	41	-50.91352576447735	-50.581682431945374	-50.76096852965295	-50.75035929645369	-50.55305489287451	-50.711918183080776	0.13170282337272546
37	32.362484550476076	0.5596059268646141	0.4815043926239014	0.008402795810248179	1000	9	512	0.01	0.7	0.5	{'n_estimators': 1000, 'max_depth': 9, 'max_bin': 512, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.5}	-36.00290986459879	-23.724211755306495	-21.360786666567584	-21.098764984771083	-24.95630971794649	-25.428596597838087	5.481580120483837	15	-17.64337043647594	-16.67741378289072	-17.299932525435842	-16.91336753285501	-16.67314967491613	-17.04144679051473	0.37780789906131956
38	41.201617288589475	0.5928752730812005	0.5995628356933593	0.01642556051184981	1250	9	512	0.025	0.7	0.3	{'n_estimators': 1250, 'max_depth': 9, 'max_bin': 512, 'learning_rate': 0.025, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.3}	-36.55117041865517	-23.778963140020814	-21.405762769091833	-20.940225673605596	-24.803336173866576	-25.495891635047997	5.711915825701499	19	-14.725042421551443	-13.75698376551063	-14.205350276942054	-13.786229854789056	-13.736160050412368	-14.041953273841111	0.38299371993982545
39	19.763572120666502	0.17593485673942477	0.41149678230285647	0.004920096096641711	1000	8	256	0.05	0.7	0.7	{'n_estimators': 1000, 'max_depth': 8, 'max_bin': 256, 'learning_rate': 0.05, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}	-37.326443998872676	-23.74679934475057	-21.492737044743585	-21.121265907434342	-24.74496602959318	-25.68644246507887	5.976056076954945	21	-14.535905516580645	-13.578356394471221	-13.993017059989821	-13.674559946800297	-13.501189667617743	-13.856605717091943	0.37866612953904627
40	107.35647430419922	1.77739924715066	0.9487438201904297	0.009640993148917287	1250	11	256	0.05	0.5	0.3	{'n_estimators': 1250, 'max_depth': 11, 'max_bin': 256, 'learning_rate': 0.05, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.3}	-35.16348210746469	-24.245668347790872	-21.597028475416245	-21.522900743617573	-25.05280518088046	-25.516376971033967	5.024049795378212	20	-7.3910418893568535	-6.714616176179419	-6.872151234794725	-6.535215855592353	-6.56716405925892	-6.8160378430364545	0.311404518082609
41	3.0407580852508547	0.16630819232971647	0.15678043365478517	0.01981976431506582	500	7	512	0.001	0.7	0.3	{'n_estimators': 500, 'max_depth': 7, 'max_bin': 512, 'learning_rate': 0.001, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.3}	-1181.4632851685694	-1196.119658375282	-1199.274142756992	-1197.906021037697	-1192.9934350113588	-1193.5513084699799	6.399098455116555	50	-1196.4737545714172	-1194.3124301874318	-1193.8492171050398	-1194.0656816135893	-1194.7108501462938	-1194.6823867247545	0.9403375539967963
42	266.35169258117674	6.550849155024767	1.0509707927703857	0.03391217714648734	1000	13	512	0.05	0.9	0.9	{'n_estimators': 1000, 'max_depth': 13, 'max_bin': 512, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	-34.64032319472303	-24.174170047409262	-21.51401550311318	-21.708225468736046	-25.031980814412016	-25.413743005678707	4.8114613224107785	14	-4.029028802364195	-3.5661013519400373	-3.800618555297036	-3.4400394222722115	-3.625798814334201	-3.6923173892415355	0.20450090454274794
43	195.72507452964783	1.407011906943603	0.8464634895324707	0.03210089883817254	500	14	256	0.1	0.3	0.5	{'n_estimators': 500, 'max_depth': 14, 'max_bin': 256, 'learning_rate': 0.1, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.5}	-33.423151350002506	-24.730871400046006	-22.55147492864375	-22.32645075385901	-25.646123260518603	-25.735614338613978	4.046650033221905	23	-2.3131063978221733	-1.9545757252999614	-2.0364885703344435	-1.9372671675077398	-1.9201326486481987	-2.0323141019225033	0.1459613599713415
44	11.907417726516723	0.08821626180297315	0.361985445022583	0.018761106059688126	1000	7	256	0.01	0.5	0.5	{'n_estimators': 1000, 'max_depth': 7, 'max_bin': 256, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.5}	-37.252892981398006	-23.99782091052088	-21.566209223365124	-21.22992992753771	-24.99203430799537	-25.807777470163423	5.897111802156905	26	-19.396284234312276	-18.529342631154837	-18.991923568853267	-18.825390006575205	-18.46104131849646	-18.840796351878407	0.3384851205735672
45	175.60412321090698	2.8495368617458077	1.0574429512023926	0.06165928706580697	1000	14	256	0.005	0.3	0.9	{'n_estimators': 1000, 'max_depth': 14, 'max_bin': 256, 'learning_rate': 0.005, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.9}	-30.51465972332691	-28.913175197094933	-27.10976963218819	-26.68228721488673	-26.34153878207731	-27.912286109914817	1.5746939090071754	40	-20.80518622275101	-19.833471455367857	-20.16020595253795	-20.006098371278433	-19.82018317367767	-20.125029035122584	0.36219678070253347
46	3.604154920578003	0.046539817103631156	0.1674203872680664	0.004343344955616861	500	5	256	0.01	0.9	0.9	{'n_estimators': 500, 'max_depth': 5, 'max_bin': 256, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	-32.175019130506335	-27.700797828571694	-26.36846426089384	-26.35618122981265	-26.366804890911634	-27.793453468139226	2.25114968902176	39	-25.127186827773293	-24.60976379740239	-25.047371410638917	-24.944583028371838	-24.530941124753898	-24.851969237788065	0.23842255342525917
47	152.2320785522461	3.6940471218612445	0.7409359455108643	0.021287954964707076	750	13	512	0.01	0.9	0.5	{'n_estimators': 750, 'max_depth': 13, 'max_bin': 512, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.5}	-33.15617355682815	-23.945462193103623	-21.490398638782032	-21.43319967031726	-24.590165066100845	-24.923079825026385	4.308432765826078	1	-14.212646388954692	-13.167518830856414	-13.740723407784367	-13.247938053532655	-13.145168091428657	-13.502798954511357	0.4161149120245685
48	114.00936961174011	2.348393367927695	0.926771879196167	0.016948875177591853	1250	11	256	0.05	0.7	0.9	{'n_estimators': 1250, 'max_depth': 11, 'max_bin': 256, 'learning_rate': 0.05, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	-33.39011959070557	-24.018007532995032	-21.643918201612216	-21.408713726744097	-24.98854047632356	-25.089859905676093	4.369869457843889	8	-6.75962546280163	-6.19241127805529	-6.248710888682631	-5.930090259616944	-6.100827366220473	-6.246333051075394	0.2784111057869588
49	7.665990924835205	0.36948514031200114	0.29508180618286134	0.020526355216996504	500	13	128	0.005	0.3	0.9	{'n_estimators': 500, 'max_depth': 13, 'max_bin': 128, 'learning_rate': 0.005, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.9}	-147.77078571655414	-163.0631429237199	-164.66135613977323	-163.79342560125255	-158.1937620291501	-159.49649448209	6.277734495661986	44	-162.4334990881359	-162.03956179669288	-162.03827822488478	-162.05826843612897	-162.08856110780746	-162.13163373073	0.15202164504311214
