name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
50-Madrid_,-0.47354195820426304,0.0,25.08862709250087,0.0,32.279237774879796,0.0,0.13494411973294856,0.27272260399598935,0.5173632339634638,-0.47354195820426304
400-Huelva_,-0.45929910423165987,0.0,28.74996663432736,0.0,35.06477302541464,0.0,0.09521998526300778,0.19643776790029555,0.40182865473445684,-0.45929910423165987
350-Córdoba_,-0.4433310609149663,0.0,24.16207731243805,0.0,29.995063472868793,0.0,0.12249630497935884,0.24329799704398347,0.48471025941593193,-0.4433310609149663
300-Málaga_,-0.3946682139928397,0.0,23.875731910255663,0.0,29.137285621270024,0.0,0.10133069032338353,0.2138482461910434,0.4752484488613131,-0.3946682139928397
400-Córdoba_,-0.39065539369560853,0.0,24.221844515499047,0.0,29.442627785460328,0.0,0.11728505173028897,0.23167354704992948,0.4605312335422931,-0.39065539369560853
300-Sevilla_,-0.3564395466400201,0.0,24.01332982128804,0.0,29.35578728135273,0.0,0.11308546072593707,0.23226507425911985,0.47749127369789884,-0.3564395466400201
250-Ciudad Real_,-0.3204349688131831,0.0,26.16449893432888,0.0,31.19312154997104,0.0,0.10251543835387807,0.20729596337712503,0.4163992274862307,-0.3204349688131831
350-Madrid_,-0.31917689842263575,0.0,24.571847723072086,0.0,30.54172316327645,0.0,0.10786970237949671,0.22870069208383265,0.49255337360299334,-0.31917689842263575
400-Ciudad Real_,-0.30992599784576136,0.0,26.118304917920412,0.0,31.068744940321366,0.0,0.10145680837366777,0.20332848525309363,0.4092844710426552,-0.30992599784576136
250-Madrid_,-0.2762691901428329,0.0,23.85059589871931,0.0,30.04091526299832,0.0,0.12317380352644837,0.25601721650240883,0.5178303294123401,-0.2762691901428329
150-Madrid_,-0.2679245996520665,0.0,23.68160192914977,0.0,29.942546425657188,0.0,0.12591034702012668,0.2612408598469101,0.5222934141987234,-0.2679245996520665
350-Huelva_,-0.24823567773050526,0.0,26.84747311503235,0.0,32.430016522443125,0.0,0.09977577587094832,0.2032357997987529,0.4192991213266462,-0.24823567773050526
450-Toledo_,-0.22513066358425782,0.0,30.08834673979897,0.0,34.98346969419008,0.0,0.07605336302494177,0.15297455063469906,0.3234447723802545,-0.22513066358425782
400-Jaén_,-0.20448230605208995,0.0,28.87334298318387,0.0,34.35437348879743,0.0,0.08941701936767374,0.17998966277232745,0.3671178638996704,-0.20448230605208995
250-Lugo_,-0.20427364738723264,0.0,27.629672129001438,0.0,32.9664402486092,0.0,0.09278174426946333,0.18808572176863775,0.3874218563181088,-0.20427364738723264
200-Ciudad Real_,-0.18080567525001134,0.0,24.482640056073933,0.0,29.497794441588884,0.0,0.10726973605779548,0.2205049951121814,0.45557807396104055,-0.18080567525001134
250-Sevilla_,-0.17354400934320102,0.0,22.243887631541185,0.0,27.305064133626995,0.0,0.1260009581821915,0.2561226701343736,0.5210457874204366,-0.17354400934320102
100-Lugo_,-0.15852608042339922,0.0,26.874498783208395,0.0,32.334218598945085,0.0,0.1004566210045662,0.2013004019631287,0.4076281897994739,-0.15852608042339922
200-Pontevedra_,-0.14730467340762443,0.0,28.3775626853237,0.0,33.50954230845261,0.0,0.0879125768975478,0.17715266782113417,0.36131371974621496,-0.14730467340762443
200-Sevilla_,-0.14713189753015388,0.0,22.00731597058656,0.0,26.996047807206335,0.0,0.12409885246275637,0.25686982410512627,0.5261874615016084,-0.14713189753015388
