NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (m2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
ES611;04035;Cuevas del Almanzora;Cuevas del Almanzora;no;14081;263984900;2;;yes;;;;;;;;;;
ES611;04049;Garrucha;Garrucha;no;9212;7766000;2;;yes;;;;;;;;;;
ES611;04053;Huércal-Overa;Huércal-Overa;no;19127;318219700;2;;no;;;;;;;;;;
ES611;04062;Macael;Macael;no;5482;43801000;2;;no;;;;;;;;;;
ES611;04064;Mojácar;Mojácar;no;6403;71537421;3;;yes;;;;;;;;;;
ES611;04066;Níjar;Níjar;no;30663;599767900;3;;yes;;;;;;;;;;
ES611;04069;Olula del Río;Olula del Río;no;6210;23516819;2;;no;;;;;;;;;;
ES611;04075;Pulpí;Pulpí;no;10055;94596700;2;;yes;;;;;;;;;;
ES611;04099;Vélez-Rubio;Vélez-Rubio;no;6555;282047400;2;;no;;;;;;;;;;
ES611;04100;Vera;Vera;no;16452;57591500;2;;yes;;;;;;;;;;
ES611;04102;Vícar;Vícar;no;26028;64339546;2;;yes;;;;;;;;;;
ES611;04903;Mojonera, La;Mojonera, La;no;9021;23866756;2;;yes;;;;;;;;;;
ES411;05014;Arenas de San Pedro;Arenas de San Pedro;no;6377;194617265;2;;no;;;;;;;;;;
ES411;05016;Arévalo;Arévalo;no;7986;45711720;2;;no;;;;;;;;;;
ES411;05047;Candeleda;Candeleda;no;5018;213911495;3;;no;;;;;;;;;;
ES411;05168;Navas del Marqués, Las;Navas del Marqués, Las;no;5119;97933893;2;;no;;;;;;;;;;
ES431;06002;Aceuchal;Aceuchal;no;5449;63079443;2;;no;;;;;;;;;;
ES431;06006;Alburquerque;Alburquerque;no;5343;723227949;2;;no;;;;;;;;;;
ES431;06011;Almendralejo;Almendralejo;no;33474;164249800;2;;no;;;;;;;;;;
ES431;06014;Azuaga;Azuaga;no;7853;497885690;2;;no;;;;;;;;;;
ES431;06036;Castuera;Castuera;no;5880;432037418;2;;no;;;;;;;;;;
ES431;06044;Don Benito;Don Benito;no;37151;561692089;2;;no;;;;;;;;;;
ES431;06054;Fuente del Maestre;Fuente del Maestre;no;6743;179701900;2;;no;;;;;;;;;;
ES431;06060;Guareña;Guareña;no;6964;238834500;2;;no;;;;;;;;;;
ES431;06070;Jerez de los Caballeros;Jerez de los Caballeros;no;9303;739786517;2;;no;;;;;;;;;;
ES431;06074;Llerena;Llerena;no;5804;162681125;2;;no;;;;;;;;;;
ES431;06088;Montijo;Montijo;no;15457;119683283;2;;no;;;;;;;;;;
ES431;06093;Oliva de la Frontera;Oliva de la Frontera;no;5137;149337942;2;;no;;;;;;;;;;
ES431;06103;Puebla de la Calzada;Puebla de la Calzada;no;5845;14245073;2;;no;;;;;;;;;;
ES431;06122;Santos de Maimona, Los;Santos de Maimona, Los;no;8091;108622176;2;;no;;;;;;;;;;
ES431;06123;San Vicente de Alcántara;San Vicente de Alcántara;no;5408;275310663;2;;no;;;;;;;;;;
ES431;06149;Villafranca de los Barros;Villafranca de los Barros;no;12835;104419209;2;;no;;;;;;;;;;
ES431;06153;Villanueva de la Serena;Villanueva de la Serena;no;25667;152858192;2;;no;;;;;;;;;;
ES431;06158;Zafra;Zafra;no;16797;62601338;2;;no;;;;;;;;;;
ES533;07002;Alaior;Alaior;no;9065;109863960;2;;yes;;;;;;;;;;
ES532;07003;Alcúdia;Alcúdia;no;20241;60017154;2;;yes;;;;;;;;;;
ES532;07006;Artà;Artà;no;7845;139793277;2;;yes;;;;;;;;;;
ES532;07014;Capdepera;Capdepera;no;11868;54918208;2;;yes;;;;;;;;;;
ES533;07015;Ciutadella de Menorca;Ciutadella de Menorca;no;29840;186342090;2;;yes;;;;;;;;;;
ES532;07022;Felanitx;Felanitx;no;17780;169794354;3;;yes;;;;;;;;;;
ES531;07024;Formentera;Formentera;no;12111;83243272;3;;yes;;;;;;;;;;
ES533;07032;Maó-Mahón;Maó-Mahón;no;29040;117310900;2;;yes;;;;;;;;;;
ES532;07033;Manacor;Manacor;no;43808;260305982;2;;yes;;;;;;;;;;
ES533;07037;Mercadal, Es;Mercadal, Es;no;5038;138337911;3;;yes;;;;;;;;;;
ES532;07039;Muro;Muro;no;7085;58607682;2;;yes;;;;;;;;;;
ES532;07042;Pollença;Pollença;no;16283;151654414;2;;yes;;;;;;;;;;
ES532;07044;Pobla, Sa;Pobla, Sa;no;13475;48586157;2;;yes;;;;;;;;;;
ES532;07051;Sant Llorenç des Cardassar;Sant Llorenç des Cardassar;no;8431;82082701;2;;yes;;;;;;;;;;
ES533;07052;Sant Lluís;Sant Lluís;no;6798;34687500;3;;yes;;;;;;;;;;
ES532;07055;Santa Margalida;Santa Margalida;no;12485;86505626;2;;yes;;;;;;;;;;
ES532;07057;Santanyí;Santanyí;no;12237;124863057;3;;yes;;;;;;;;;;
ES532;07062;Son Servera;Son Servera;no;11568;42564520;2;;yes;;;;;;;;;;
ES533;07064;Castell, Es;Castell, Es;no;7434;11634400;2;;yes;;;;;;;;;;
ES511;08010;Artés;Artés;no;5698;17876850;2;;no;;;;;;;;;;
ES511;08022;Berga;Berga;no;16494;22539283;2;;no;;;;;;;;;;
ES511;08044;Capellades;Capellades;no;5293;2920100;2;;no;;;;;;;;;;
ES511;08067;Centelles;Centelles;no;7404;15350500;2;;no;;;;;;;;;;
ES511;08110;Malgrat de Mar;Malgrat de Mar;no;18579;8747866;2;;yes;;;;;;;;;;
ES511;08112;Manlleu;Manlleu;no;20573;17294127;2;;no;;;;;;;;;;
ES511;08138;Moià;Moià;no;6267;75834515;2;;no;;;;;;;;;;
ES511;08141;Navàs;Navàs;no;6020;80756760;3;;no;;;;;;;;;;
ES511;08155;Palafolls;Palafolls;no;9405;16415460;2;;yes;;;;;;;;;;
ES511;08163;Pineda de Mar;Pineda de Mar;no;27272;10461463;2;;yes;;;;;;;;;;
ES511;08183;Roda de Ter;Roda de Ter;no;6301;2227200;2;;no;;;;;;;;;;
ES511;08202;Sant Celoni;Sant Celoni;no;17904;65493622;2;;no;;;;;;;;;;
ES511;08210;Sant Feliu de Codines;Sant Feliu de Codines;no;6259;15029908;2;;no;;;;;;;;;;
ES511;08240;Sant Sadurní d'Anoia;Sant Sadurní d'Anoia;no;12887;18951420;2;;no;;;;;;;;;;
ES511;08251;Santa Margarida i els Monjos;Santa Margarida i els Monjos;no;7611;17475117;2;;no;;;;;;;;;;
ES511;08259;Santa Maria de Palautordera;Santa Maria de Palautordera;no;9423;16977067;2;;no;;;;;;;;;;
ES511;08274;Súria;Súria;no;5942;23613600;2;;no;;;;;;;;;;
ES511;08278;Taradell;Taradell;no;6489;27359839;2;;no;;;;;;;;;;
ES511;08283;Tona;Tona;no;8241;16503833;2;;no;;;;;;;;;;
ES511;08284;Tordera;Tordera;no;17216;84597730;2;;yes;;;;;;;;;;
ES511;08285;Torelló;Torelló;no;14347;13516000;2;;no;;;;;;;;;;
ES511;08298;Vic;Vic;no;46214;30794448;2;;no;;;;;;;;;;
ES511;08305;Vilafranca del Penedès;Vilafranca del Penedès;no;39746;19912483;2;;no;;;;;;;;;;
ES412;09018;Aranda de Duero;Aranda de Duero;no;32856;127275752;2;;no;;;;;;;;;;
ES412;09056;Briviesca;Briviesca;no;6595;81203246;2;;no;;;;;;;;;;
ES412;09209;Medina de Pomar;Medina de Pomar;no;5728;214196408;2;;no;;;;;;;;;;
ES412;09219;Miranda de Ebro;Miranda de Ebro;no;35522;101325309;2;;no;;;;;;;;;;
ES432;10067;Coria;Coria;no;12478;103464254;2;;no;;;;;;;;;;
ES432;10104;Jaraíz de la Vera;Jaraíz de la Vera;no;6478;62529861;2;;no;;;;;;;;;;
ES432;10121;Miajadas;Miajadas;no;9607;120750295;2;;no;;;;;;;;;;
ES432;10127;Montehermoso;Montehermoso;no;5739;96451200;2;;no;;;;;;;;;;
ES432;10128;Moraleja;Moraleja;no;6750;125421800;2;;no;;;;;;;;;;
ES432;10131;Navalmoral de la Mata;Navalmoral de la Mata;no;17129;155958767;2;;no;;;;;;;;;;
ES432;10148;Plasencia;Plasencia;no;39913;217939673;2;;no;;;;;;;;;;
ES432;10180;Talayuela;Talayuela;no;7371;181197600;2;;no;;;;;;;;;;
ES432;10195;Trujillo;Trujillo;no;9012;649530000;2;;no;;;;;;;;;;
ES432;10203;Valencia de Alcántara;Valencia de Alcántara;no;5397;594833948;2;;no;;;;;;;;;;
ES612;11001;Alcalá de los Gazules;Alcalá de los Gazules;no;5219;480184400;2;;no;;;;;;;;;;
ES612;11002;Alcalá del Valle;Alcalá del Valle;no;5046;46894901;2;;no;;;;;;;;;;
ES612;11005;Algodonales;Algodonales;no;5550;134163400;3;;no;;;;;;;;;;
ES612;11006;Arcos de la Frontera;Arcos de la Frontera;no;30700;526807600;2;;no;;;;;;;;;;
ES612;11007;Barbate;Barbate;no;22518;143205800;2;;yes;;;;;;;;;;
ES612;11010;Bornos;Bornos;no;7670;55094000;3;;no;;;;;;;;;;
ES612;11014;Conil de la Frontera;Conil de la Frontera;no;22529;88072200;2;;yes;;;;;;;;;;
ES612;11016;Chipiona;Chipiona;no;19123;32904500;2;;yes;;;;;;;;;;
ES612;11021;Jimena de la Frontera;Jimena de la Frontera;no;6951;297305100;2;;no;;;;;;;;;;
ES612;11023;Medina Sidonia;Medina Sidonia;07/11/2018;11708;487227600;2;;no;;;;;;;;;;
ES612;11024;Olvera;Olvera;no;8113;193573800;2;;no;;;;;;;;;;
ES612;11025;Paterna de Rivera;Paterna de Rivera;no;5470;13825700;2;;no;;;;;;;;;;
ES612;11026;Prado del Rey;Prado del Rey;no;5605;48576346;2;;no;;;;;;;;;;
ES612;11029;Puerto Serrano;Puerto Serrano;no;6941;79853017;2;;no;;;;;;;;;;
ES612;11030;Rota;Rota;no;29109;84192800;2;;yes;;;;;;;;;;
ES612;11033;San Roque;San Roque;no;31218;139560900;2;;yes;;;;;;;;;;
ES612;11035;Tarifa;Tarifa;no;18162;419765800;2;;yes;;;;;;;;;;
ES612;11038;Ubrique;Ubrique;no;16597;69752968;2;;no;;;;;;;;;;
ES612;11039;Vejer de la Frontera;Vejer de la Frontera;no;12624;262905300;2;;yes;;;;;;;;;;
ES612;11041;Villamartín;Villamartín;no;12150;211850000;2;;no;;;;;;;;;;
ES612;11901;Benalup-Casas Viejas;Benalup-Casas Viejas;no;6929;60374300;2;;no;;;;;;;;;;
ES522;12004;Alcalà de Xivert;Alcalà de Xivert;no;6680;167558645;3;;yes;;;;;;;;;;
ES522;12005;Alcora, l';Alcora, l';no;10405;95175800;2;;no;;;;;;;;;;
ES522;12011;Almenara;Almenara;no;5998;27626373;2;;yes;;;;;;;;;;
ES522;12021;Betxí;Betxí;no;5645;21439624;2;;no;;;;;;;;;;
ES522;12027;Benicarló;Benicarló;no;26912;47864056;2;;yes;;;;;;;;;;
ES522;12032;Borriana;Burriana;no;34683;46994236;2;;yes;;;;;;;;;;
ES522;12077;Moncofa;Moncofa;no;6525;14529029;2;;yes;;;;;;;;;;
ES522;12082;Nules;Nules;no;13103;50533525;2;;yes;;;;;;;;;;
ES522;12084;Onda;Onda;no;24859;108201200;2;;no;;;;;;;;;;
ES522;12089;Peníscola;Peñíscola;no;7612;78973546;3;;yes;;;;;;;;;;
ES522;12104;Segorbe;Segorbe;no;8978;106079590;2;;no;;;;;;;;;;
ES522;12117;Torreblanca;Torreblanca;no;5528;29814000;2;;yes;;;;;;;;;;
ES522;12126;Vall d'Uixó, la;Vall d'Uixó, la;no;31660;67081043;2;;yes;;;;;;;;;;
ES522;12138;Vinaròs;Vinaròs;no;28682;95455282;2;;yes;;;;;;;;;;
ES422;13005;Alcázar de San Juan;Alcázar de San Juan;no;30576;666780510;2;;no;;;;;;;;;;
ES422;13011;Almadén;Almadén;no;5312;239643626;2;;no;;;;;;;;;;
ES422;13013;Almagro;Almagro;no;8896;249741608;2;;no;;;;;;;;;;
ES422;13015;Almodóvar del Campo;Almodóvar del Campo;no;6027;1208266092;2;;no;;;;;;;;;;
ES422;13019;Argamasilla de Alba;Argamasilla de Alba;no;6838;397221787;2;;no;;;;;;;;;;
ES422;13020;Argamasilla de Calatrava;Argamasilla de Calatrava;no;5943;165939200;2;;no;;;;;;;;;;
ES422;13023;Bolaños de Calatrava;Bolaños de Calatrava;no;11934;87889538;2;;no;;;;;;;;;;
ES422;13028;Campo de Criptana;Campo de Criptana;no;13414;302414867;2;;no;;;;;;;;;;
ES422;13039;Daimiel;Daimiel;no;17929;438301270;2;;no;;;;;;;;;;
ES422;13047;Herencia;Herencia;no;8390;226743489;2;;no;;;;;;;;;;
ES422;13052;Malagón;Malagón;no;7998;364797303;2;;no;;;;;;;;;;
ES422;13053;Manzanares;Manzanares;no;17997;474224354;2;;no;;;;;;;;;;
ES422;13054;Membrilla;Membrilla;no;6005;143943706;2;;no;;;;;;;;;;
ES422;13058;Moral de Calatrava;Moral de Calatrava;no;5271;188203757;2;;no;;;;;;;;;;
ES422;13061;Pedro Muñoz;Pedro Muñoz;no;7293;101312091;2;;no;;;;;;;;;;
ES422;13071;Puertollano;Puertollano;no;47035;226744657;2;;no;;;;;;;;;;
ES422;13078;Socuéllamos;Socuéllamos;no;12139;374097655;2;;no;;;;;;;;;;
ES422;13079;Solana, La;Solana, La;no;15479;134176974;2;;no;;;;;;;;;;
ES422;13082;Tomelloso;Tomelloso;no;35873;241819977;2;;no;;;;;;;;;;
ES422;13087;Valdepeñas;Valdepeñas;no;30077;487654894;2;;no;;;;;;;;;;
ES422;13096;Villarrubia de los Ojos;Villarrubia de los Ojos;no;9814;281857223;2;;no;;;;;;;;;;
ES613;14002;Aguilar de la Frontera;Aguilar de la Frontera;no;13328;166057400;2;;no;;;;;;;;;;
ES613;14007;Baena;Baena;no;19284;362513400;2;;no;;;;;;;;;;
ES613;14012;Bujalance;Bujalance;no;7417;124813516;2;;no;;;;;;;;;;
ES613;14013;Cabra;Cabra;no;20341;229224100;2;;no;;;;;;;;;;
ES613;14017;Carlota, La;Carlota, La;no;14061;79083200;2;;no;;;;;;;;;;
ES613;14019;Castro del Río;Castro del Río;no;7809;219721500;2;;no;;;;;;;;;;
ES613;14030;Fuente Palmera;Fuente Palmera;no;9783;65381700;2;;no;;;;;;;;;;
ES613;14035;Hinojosa del Duque;Hinojosa del Duque;no;6788;531465656;2;;no;;;;;;;;;;
ES613;14038;Lucena;Lucena;no;42605;352050400;2;;no;;;;;;;;;;
ES613;14042;Montilla;Montilla;no;22859;169427000;2;;no;;;;;;;;;;
ES613;14043;Montoro;Montoro;no;9364;586116451;2;;no;;;;;;;;;;
ES613;14046;Nueva Carteya;Nueva Carteya;no;5379;69183904;2;;no;;;;;;;;;;
ES613;14049;Palma del Río;Palma del Río;no;21064;200187000;2;;no;;;;;;;;;;
ES613;14052;Peñarroya-Pueblonuevo;Peñarroya-Pueblonuevo;no;10695;64875708;2;;no;;;;;;;;;;
ES613;14053;Posadas;Posadas;no;7325;160275323;2;;no;;;;;;;;;;
ES613;14054;Pozoblanco;Pozoblanco;no;17210;329924734;2;;no;;;;;;;;;;
ES613;14055;Priego de Córdoba;Priego de Córdoba;no;22408;288271300;2;;no;;;;;;;;;;
ES613;14056;Puente Genil;Puente Genil;no;30048;171053394;2;;no;;;;;;;;;;
ES613;14057;Rambla, La;Rambla, La;no;7493;135808100;2;;no;;;;;;;;;;
ES613;14058;Rute;Rute;no;9845;131931300;2;;no;;;;;;;;;;
ES613;14066;Villa del Río;Villa del Río;no;7104;22068932;2;;no;;;;;;;;;;
ES613;14069;Villanueva de Córdoba;Villanueva de Córdoba;no;8729;429522868;2;;no;;;;;;;;;;
ES111;15006;Arzúa;Arzúa;no;6041;155476981;3;;no;;;;;;;;;;
ES111;15009;Betanzos;Betanzos;no;12959;24211191;2;;yes;;;;;;;;;;
ES111;15011;Boiro;Boiro;no;18838;86578812;2;;yes;;;;;;;;;;
ES111;15016;Camariñas;Camariñas;no;5272;51597675;3;;yes;;;;;;;;;;
ES111;15019;Carballo;Carballo;no;31349;186088109;2;;yes;;;;;;;;;;
ES111;15022;Cedeira;Cedeira;no;6640;85419917;2;;yes;;;;;;;;;;
ES111;15023;Cee;Cee;no;7546;57453229;2;;yes;;;;;;;;;;
ES111;15024;Cerceda;Cerceda;no;5001;111265482;3;;no;;;;;;;;;;
ES111;15029;Coristanco;Coristanco;no;6074;141276235;3;;no;;;;;;;;;;
ES111;15043;Malpica de Bergantiños;Malpica de Bergantiños;no;5391;61219181;3;;yes;;;;;;;;;;
ES111;15046;Melide;Melide;no;7406;101301101;2;;no;;;;;;;;;;
ES111;15048;Miño;Miño;no;6200;32970435;3;;yes;;;;;;;;;;
ES111;15053;Muros;Muros;no;8556;72909245;3;;yes;;;;;;;;;;
ES111;15056;Negreira;Negreira;no;6827;115104392;3;;no;;;;;;;;;;
ES111;15057;Noia;Noia;no;14263;37208406;2;;yes;;;;;;;;;;
ES111;15059;Ordes;Ordes;no;12674;157229615;3;;no;;;;;;;;;;
ES111;15061;Ortigueira;Ortigueira;no;5671;209600000;3;;yes;;;;;;;;;;
ES111;15062;Outes;Outes;no;6282;99735234;3;;yes;;;;;;;;;;
ES111;15067;Pobra do Caramiñal, A;Pobra do Caramiñal, A;no;9338;32511691;2;;yes;;;;;;;;;;
ES111;15068;Ponteceso;Ponteceso;no;5502;91968820;3;;yes;;;;;;;;;;
ES111;15069;Pontedeume;Pontedeume;no;7777;29259647;2;;yes;;;;;;;;;;
ES111;15070;Pontes de García Rodríguez, As;Pontes de García Rodríguez, As;no;10138;249372968;2;;no;;;;;;;;;;
ES111;15071;Porto do Son;Porto do Son;no;9171;94577510;3;;yes;;;;;;;;;;
ES111;15072;Rianxo;Rianxo;no;11033;58791030;2;;yes;;;;;;;;;;
ES111;15073;Ribeira;Ribeira;no;26886;68828758;2;;yes;;;;;;;;;;
ES111;15077;Santa Comba;Santa Comba;no;9426;203702339;3;;no;;;;;;;;;;
ES111;15092;Vimianzo;Vimianzo;no;7057;187267862;3;;yes;;;;;;;;;;
ES423;16133;Mota del Cuervo;Mota del Cuervo;no;5990;176177885;2;;no;;;;;;;;;;
ES423;16134;Motilla del Palancar;Motilla del Palancar;no;5869;73893568;2;;no;;;;;;;;;;
ES423;16154;Pedroñeras, Las;Pedroñeras, Las;no;6638;224671552;2;;no;;;;;;;;;;
ES423;16175;Quintanar del Rey;Quintanar del Rey;no;7586;79918269;2;;no;;;;;;;;;;
ES423;16190;San Clemente;San Clemente;no;6988;277514218;2;;no;;;;;;;;;;
ES423;16203;Tarancón;Tarancón;no;15271;106841637;2;;no;;;;;;;;;;
ES512;17008;Anglès;Anglès;no;5599;16333502;2;;no;;;;;;;;;;
ES512;17009;Arbúcies;Arbúcies;no;6556;86219114;2;;no;;;;;;;;;;
ES512;17015;Banyoles;Banyoles;no;19826;11023390;2;;no;;;;;;;;;;
ES512;17022;Bisbal d'Empordà, La;Bisbal d'Empordà, La;no;10974;20615254;2;;no;;;;;;;;;;
ES512;17023;Blanes;Blanes;no;39028;17775356;2;;yes;;;;;;;;;;
ES512;17034;Calonge i Sant Antoni;Calonge i Sant Antoni;11/01/2018;11092;33593634;2;;yes;;;;;;;;;;
ES512;17044;Cassà de la Selva;Cassà de la Selva;no;10380;45567413;2;;no;;;;;;;;;;
ES512;17047;Castelló d'Empúries;Castelló d'Empúries;no;10906;42247087;2;;yes;;;;;;;;;;
ES512;17048;Castell-Platja d'Aro;Castell-Platja d'Aro;no;10860;21675374;2;;yes;;;;;;;;;;
ES512;17062;Escala, L';Escala, L';no;10339;16249198;2;;yes;;;;;;;;;;
ES512;17066;Figueres;Figueres;no;46654;19091841;2;;no;;;;;;;;;;
ES512;17089;Llagostera;Llagostera;no;8453;76421504;2;;yes;;;;;;;;;;
ES512;17095;Lloret de Mar;Lloret de Mar;no;38373;48371461;2;;yes;;;;;;;;;;
ES512;17103;Maçanet de la Selva;Maçanet de la Selva;no;7006;45625314;3;;no;;;;;;;;;;
ES512;17114;Olot;Olot;no;35228;29069024;2;;no;;;;;;;;;;
ES512;17117;Palafrugell;Palafrugell;no;22974;26933568;2;;yes;;;;;;;;;;
ES512;17118;Palamós;Palamós;no;17910;13980216;2;;yes;;;;;;;;;;
ES512;17141;Puigcerdà;Puigcerdà;no;9258;18618781;2;;no;;;;;;;;;;
ES512;17147;Ripoll;Ripoll;no;10686;73683308;2;;no;;;;;;;;;;
ES512;17152;Roses;Roses;no;19550;45973228;2;;yes;;;;;;;;;;
ES512;17160;Sant Feliu de Guíxols;Sant Feliu de Guíxols;no;21925;15922886;2;;yes;;;;;;;;;;
ES512;17164;Sant Hilari Sacalm;Sant Hilari Sacalm;no;5627;83690000;2;;no;;;;;;;;;;
ES512;17180;Santa Coloma de Farners;Santa Coloma de Farners;no;13143;70669949;2;;no;;;;;;;;;;
ES512;17181;Santa Cristina d'Aro;Santa Cristina d'Aro;no;5223;67990317;2;;yes;;;;;;;;;;
ES512;17193;Sils;Sils;no;6093;30050865;3;;no;;;;;;;;;;
ES512;17199;Torroella de Montgrí;Torroella de Montgrí;no;11645;66106223;2;;yes;;;;;;;;;;
ES512;17202;Tossa de Mar;Tossa de Mar;no;5683;38434634;2;;yes;;;;;;;;;;
ES512;17213;Vidreres;Vidreres;no;7797;48370861;3;;yes;;;;;;;;;;
ES512;17221;Vilafant;Vilafant;no;5394;8365871;2;;no;;;;;;;;;;
ES614;18006;Albuñol;Albuñol;no;7233;62942333;3;;yes;;;;;;;;;;
ES614;18013;Alhama de Granada;Alhama de Granada;no;5979;432545600;2;;no;;;;;;;;;;
ES614;18017;Almuñécar;Almuñécar;no;26514;83360380;2;;yes;;;;;;;;;;
ES614;18023;Baza;Baza;no;20412;545389607;2;;no;;;;;;;;;;
ES614;18089;Guadix;Guadix;no;18422;324259600;2;;no;;;;;;;;;;
ES614;18093;Gualchos;Gualchos;no;5193;31030094;3;;yes;;;;;;;;;;
ES614;18098;Huéscar;Huéscar;no;7253;473456512;2;;no;;;;;;;;;;
ES614;18100;Huétor Tájar;Huétor Tájar;no;10352;39944348;2;;no;;;;;;;;;;
ES614;18102;Íllora;Íllora;no;10054;197430700;3;;no;;;;;;;;;;
ES614;18105;Iznalloz;Iznalloz;no;5134;247631800;2;;no;;;;;;;;;;
ES614;18122;Loja;Loja;no;20342;447532890;2;;no;;;;;;;;;;
ES614;18135;Montefrío;Montefrío;no;5433;253916122;3;;no;;;;;;;;;;
ES614;18147;Órgiva;Órgiva;no;5725;134139100;3;;no;;;;;;;;;;
ES614;18173;Salobreña;Salobreña;no;12381;34908276;2;;yes;;;;;;;;;;
ES212;20013;Aretxabaleta;Aretxabaleta;no;7128;29128191;2;;no;;;;;;;;;;
ES212;20017;Azkoitia;Azkoitia;no;11633;54712548;2;;no;;;;;;;;;;
ES212;20018;Azpeitia;Azpeitia;no;14936;69388776;2;;no;;;;;;;;;;
ES212;20019;Beasain;Beasain;no;13880;29991250;2;;no;;;;;;;;;;
ES212;20029;Deba;Deba;no;5459;50322469;3;;yes;;;;;;;;;;
ES212;20030;Eibar;Eibar;no;27522;24775979;2;;no;;;;;;;;;;
ES212;20032;Elgoibar;Elgoibar;no;11613;39113380;2;;no;;;;;;;;;;
ES212;20049;Lazkao;Lazkao;no;5742;11386440;3;;no;;;;;;;;;;
ES212;20051;Legazpi;Legazpi;no;8371;41842276;2;;no;;;;;;;;;;
ES212;20055;Arrasate;Mondragón;no;22001;30800119;2;;no;;;;;;;;;;
ES212;20056;Mutriku;Mutriku;no;5333;27691984;3;;yes;;;;;;;;;;
ES212;20059;Oñati;Oñati;no;11380;107323319;2;;no;;;;;;;;;;
ES212;20071;Tolosa;Tolosa;no;19667;37393600;2;;no;;;;;;;;;;
ES212;20074;Bergara;Bergara;no;14637;75952675;2;;no;;;;;;;;;;
ES212;20075;Villabona;Villabona;no;5867;17738836;2;;no;;;;;;;;;;
ES212;20076;Ordizia;Ordizia;no;10394;5657070;2;;no;;;;;;;;;;
ES212;20077;Urretxu;Urretxu;no;6756;7711878;2;;no;;;;;;;;;;
ES212;20079;Zarautz;Zarautz;no;23323;14352811;2;;yes;;;;;;;;;;
ES212;20080;Zumarraga;Zumarraga;no;9728;18419976;2;;no;;;;;;;;;;
ES212;20081;Zumaia;Zumaia;no;10098;11276564;2;;yes;;;;;;;;;;
ES615;21005;Almonte;Almonte;no;24191;859211000;2;;yes;;;;;;;;;;
ES615;21007;Aracena;Aracena;no;8107;184452493;2;;no;;;;;;;;;;
ES615;21010;Ayamonte;Ayamonte;no;20946;141286268;2;;yes;;;;;;;;;;
ES615;21013;Bollullos Par del Condado;Bollullos Par del Condado;no;14272;49307200;2;;no;;;;;;;;;;
ES615;21014;Bonares;Bonares;no;6058;64770100;2;;no;;;;;;;;;;
ES615;21021;Cartaya;Cartaya;no;19974;225315680;2;;yes;;;;;;;;;;
ES615;21042;Isla Cristina;Isla Cristina;no;21264;49364711;2;;yes;;;;;;;;;;
ES615;21044;Lepe;Lepe;no;27431;127939361;2;;yes;;;;;;;;;;
ES615;21050;Moguer;Moguer;no;22088;203740400;2;;yes;;;;;;;;;;
ES615;21052;Nerva;Nerva;no;5235;55397466;2;;no;;;;;;;;;;
ES615;21054;Palma del Condado, La;Palma del Condado, La;no;10761;60424700;2;;no;;;;;;;;;;
ES615;21061;Rociana del Condado;Rociana del Condado;no;7855;71945200;2;;no;;;;;;;;;;
ES615;21072;Valverde del Camino;Valverde del Camino;no;12820;218667100;2;;no;;;;;;;;;;
ES241;22048;Barbastro;Barbastro;no;16979;107598163;2;;no;;;;;;;;;;
ES241;22061;Binéfar;Binéfar;no;9561;25095591;2;;no;;;;;;;;;;
ES241;22112;Fraga;Fraga;no;15033;437808100;2;;no;;;;;;;;;;
ES241;22130;Jaca;Jaca;no;12988;406339712;2;;no;;;;;;;;;;
ES241;22158;Monzón;Monzón;no;17236;155022476;2;;no;;;;;;;;;;
ES241;22199;Sabiñánigo;Sabiñánigo;no;9238;586817701;2;;no;;;;;;;;;;
ES616;23002;Alcalá la Real;Alcalá la Real;no;21605;261364487;2;;no;;;;;;;;;;
ES616;23003;Alcaudete;Alcaudete;no;10498;236805970;2;;no;;;;;;;;;;
ES616;23005;Andújar;Andújar;no;36793;964896477;2;;no;;;;;;;;;;
ES616;23006;Arjona;Arjona;no;5542;158447801;2;;no;;;;;;;;;;
ES616;23009;Baeza;Baeza;no;15841;192774200;2;;no;;;;;;;;;;
ES616;23010;Bailén;Bailén;no;17667;117136868;2;;no;;;;;;;;;;
ES616;23012;Beas de Segura;Beas de Segura;no;5130;159373621;2;;no;;;;;;;;;;
ES616;23024;Carolina, La;Carolina, La;no;15261;201365626;2;;no;;;;;;;;;;
ES616;23028;Cazorla;Cazorla;no;7441;305403906;2;;no;;;;;;;;;;
ES616;23044;Huelma;Huelma;no;5776;250285255;2;;no;;;;;;;;;;
ES616;23053;Jódar;Jódar;no;11667;148779972;2;;no;;;;;;;;;;
ES616;23058;Mancha Real;Mancha Real;no;11264;97702457;2;;no;;;;;;;;;;
ES616;23059;Marmolejo;Marmolejo;no;6812;178066197;2;;no;;;;;;;;;;
ES616;23060;Martos;Martos;no;24215;261100488;2;;no;;;;;;;;;;
ES616;23061;Mengíbar;Mengíbar;no;9941;62341903;2;;no;;;;;;;;;;
ES616;23066;Peal de Becerro;Peal de Becerro;no;5266;147359032;2;;no;;;;;;;;;;
ES616;23069;Porcuna;Porcuna;no;6235;175573085;2;;no;;;;;;;;;;
