Code_BuildingVariant,Country,BuildingType,Age,Age_plot,n_air_infiltration,WWR,U_Wall_avg,U_Roof_avg,U_Floor_avg,U_Window_avg,g_Window_avg,set_p_T,n_air_use,q_int_tot,F_sh_hor,F_sh_ver,F_f,F_w,EU_set_p_T,EU_n_air_use,EU_q_int_tot,EU_F_sh_hor,EU_F_sh_ver,EU_F_f,EU_F_w,EU_q_int_tot,A_C_Ref,A_C_ExtDim,Code_AttachedNeighbours,n_Storey,Unit_m2,n_Apartment,q_h_nd,ClimateZone,Age_Harmonized,Age_plot_Harmonized,BuildingType3,WWR_harm_mean,WWR_harm_shape,WWR_harm_scale,U_Wall_harm_mean,U_Wall_harm_shape,U_Wall_harm_scale,U_Window_harm_mean,U_Window_harm_shape,U_Window_harm_scale,U_Roof_harm_mean,U_Roof_harm_shape,U_Roof_harm_scale,U_Floor_harm_mean,U_Floor_harm_shape,U_Floor_harm_scale,g_Window_harm_mean,g_Window_harm_shape,g_Window_harm_scale,n_air_infiltration_harm_mean,n_air_infiltration_harm_scale,n_air_infiltration_harm_shape,n_air_use_harm_mean,n_air_use_harm_scale,n_air_use_harm_shape,set_p_T_harm_mean,F_f_harm_mean,F_sh_ver_harm_mean,F_sh_hor_harm_mean,q_int_tot_harm_mean
DE.N.MFH.07.Gen.ReEx.001.001,Germany,MFH,1979-1983,1981.0,0.2,0.1811668185961714,0.8,0.434782609,0.64516129,3.0,0.75,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,653.95,0.0,B_Alone,3.0,72.66111111111111,9.0,122.6,Temperate,1980-1989,1985,MF_TH,0.24155473215234974,0.27456140357451697,0.23133472444632927,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.MFH.08.Gen.ReEx.001.001,Germany,MFH,1984-1994,1989.0,0.2,0.1716783962465344,0.6,0.357142857,0.508474576,3.0,0.75,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,778.14,0.0,B_Alone,3.0,77.814,10.0,127.6,Temperate,1980-1989,1985,MF_TH,0.24155473215234974,0.27456140357451697,0.23133472444632927,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.MFH.09.Gen.ReEx.001.001,Germany,MFH,1995-2001,1998.0,0.2,0.1891703462700442,0.4,0.316742081,0.396475771,1.9,0.6,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,834.9,0.0,B_N1,4.0,69.575,12.0,92.0,Temperate,1990-1999,1995,MF_TH,0.23620546424277117,0.3707410880339058,0.22065023924990868,0.4394181682955509,0.3589398198795047,0.4148018141119461,1.8,0.08101098801432738,1.794220143692997,0.33891402699999995,0.05,0.3385430881515361,0.4143171806666666,0.059695204040698335,0.41356959837699064,0.6,0.05,0.6,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.MFH.10.Gen.ReEx.001.001,Germany,MFH,2002-2009,2005.5,0.1,0.15368148553791,0.25,0.2,0.316742081,1.4,0.6,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,2190.1,0.0,B_Alone,3.0,115.26842105263158,19.0,55.2,Temperate,2000-2009,2005,MF_TH,0.21444959686917192,0.32568961140887864,0.2029550997332963,0.2952203851806739,0.36281450131824533,0.27580441301226133,1.3666666666666665,0.05,1.3658399388865803,0.21666666666666667,0.10519087887488401,0.2154434690031884,0.2890669323333333,0.06622433965595242,0.2884242420159005,0.6,0.05,0.6,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.MFH.11.Gen.ReEx.001.001,Germany,MFH,2010-2015,2012.5,0.2,0.1640834966758947,0.279917145,0.2,0.350451693,1.3,0.6,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,1305.0,1611.0,B_Alone,5.0,76.76470588235294,17.0,72.7,Temperate,2010s,2013,MF_TH,0.2255418003809544,0.49433599941581885,0.19754586625973383,0.2509859530824419,0.2119816253358662,0.245445269279842,1.2,0.08352704233158306,1.1958260743101399,0.18876661916666668,0.21422446677957133,0.1845695252166223,0.2779760863333333,0.3432657199166654,0.263332373330323,0.6,0.05,0.6000000000000001,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.MFH.12.Gen.ReEx.001.001,Germany,MFH,2016,2016.0,0.2,0.1640834966758947,0.289358755,0.252593069,0.289358755,1.1,0.6,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,1305.0,1611.0,B_Alone,5.0,76.76470588235294,17.0,71.4,Temperate,2010s,2013,MF_TH,0.2255418003809544,0.49433599941581885,0.19754586625973383,0.2509859530824419,0.2119816253358662,0.245445269279842,1.2,0.08352704233158306,1.1958260743101399,0.18876661916666668,0.21422446677957133,0.1845695252166223,0.2779760863333333,0.3432657199166654,0.263332373330323,0.6,0.05,0.6000000000000001,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.01.Gen.ReEx.001.001,Germany,SFH,1860,1860.0,0.2,0.1434982050259274,2.0,2.6,2.9,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,218.9,0.0,B_Alone,2.0,218.9,1.0,282.7,Temperate,<1900,1900,SFH,0.1320800347562246,0.1537583313248338,0.13058505423061084,1.5802536881589986,0.5539054995151919,1.3939959614664852,2.766666666666667,0.05,2.7662617752350678,1.6448717948333336,0.4306061832110612,1.5007403751685784,1.2556597346348173,0.42925658538314715,1.1191854174647482,0.75,0.05,0.7500000000000001,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.02.Gen.ReEx.001.001,Germany,SFH,1860-1918,1889.0,0.2,0.1021342859760007,1.7,1.3,1.0150101418850572,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,141.79,0.0,B_Alone,2.0,141.79,1.0,269.7,Temperate,<1900,1900,SFH,0.1320800347562246,0.1537583313248338,0.13058505423061084,1.5802536881589986,0.5539054995151919,1.3939959614664852,2.766666666666667,0.05,2.7662617752350678,1.6448717948333336,0.4306061832110612,1.5007403751685784,1.2556597346348173,0.42925658538314715,1.1191854174647482,0.75,0.05,0.7500000000000001,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.03.Gen.ReEx.001.001,Germany,SFH,1919-1948,1933.5,0.2,0.1807353702744691,1.7,1.4,0.769230769,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,302.5,0.0,B_Alone,2.0,151.25,2.0,218.5,Temperate,1900-1944,1920,SFH,0.15364037475695566,0.32010662299468245,0.14509245407708302,1.4960299337523282,0.2653662258128862,1.4438984891744762,2.9,0.05,2.898275349237888,0.9916266841864451,0.3656825662348287,0.9286338214633202,0.7805508369559937,0.05,0.7803092039742253,0.75,0.05,0.75,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.04.Gen.ReEx.001.001,Germany,SFH,1949-1957,1953.0,0.2,0.1331403762662807,1.4,1.4,0.8277512754693366,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,111.1,0.0,B_Alone,1.0,111.1,1.0,272.9,Temperate,1945-1969,1958,SFH,0.17358034664968322,0.15973180481546848,0.17136477592310426,1.5422325332210784,0.3888698051124428,1.4229941270197923,2.9,0.05,2.898275349237888,0.8165933975,0.37676655720914665,0.7597598222839989,1.131757990058667,0.14316677632467104,1.1206341749316642,0.75,0.05,0.75,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.05.Gen.ReEx.001.001,Germany,SFH,1958-1968,1963.0,0.2,0.1513121161362367,1.1767845230153435,0.8,1.081081081,2.8,0.7500000000000001,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,121.22,0.0,B_Alone,1.0,121.22,1.0,265.3,Temperate,1945-1969,1958,SFH,0.17358034664968322,0.15973180481546848,0.17136477592310426,1.5422325332210784,0.3888698051124428,1.4229941270197923,2.9,0.05,2.898275349237888,0.8165933975,0.37676655720914665,0.7597598222839989,1.131757990058667,0.14316677632467104,1.1206341749316642,0.75,0.05,0.75,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.06.Gen.ReEx.001.001,Germany,SFH,1969-1978,1973.5,0.2,0.1600392964071856,1.0,0.5,0.8813429216654411,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,173.25,0.0,B_Alone,1.0,173.25,1.0,195.3,Temperate,1970-1979,1975,SFH,0.17466545054785826,0.16004430150317475,0.17243051183817248,1.2788214258111037,0.5168350398007334,1.1354608736923784,2.9,0.05,2.898275349237888,0.506355932,0.05,0.5063425602445787,0.7972588071663602,0.05891387977037349,0.7958454100941708,0.75,0.05,0.75,0.35,0.35,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.07.Gen.ReEx.001.001,Germany,SFH,1979-1983,1981.0,0.2,0.143312101910828,0.8,0.5,0.64516129,4.3,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,215.6,0.0,B_N1,2.0,215.6,1.0,130.6,Temperate,1980-1989,1985,SFH,0.15426948477489133,0.17225266861868643,0.1520375573545001,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.08.Gen.ReEx.001.001,Germany,SFH,1984-1994,1989.0,0.2,0.1221138412149648,0.5,0.4,0.508474576,3.2,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,150.205,0.0,B_N1,1.0,150.205,1.0,151.7,Temperate,1980-1989,1985,SFH,0.15426948477489133,0.17225266861868643,0.1520375573545001,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.09.Gen.ReEx.001.001,Germany,SFH,1995-2001,1998.0,0.2,0.2015397988327331,0.3,0.35,0.396475771,1.9,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,121.88,0.0,B_Alone,1.0,121.88,1.0,117.5,Temperate,1990-1999,1995,SFH,0.18543844848216295,0.2198117832810866,0.1814117002456447,0.4394181682955509,0.3589398198795047,0.4148018141119461,1.8,0.08101098801432738,1.794220143692997,0.33891402699999995,0.05,0.3385430881515361,0.4143171806666666,0.059695204040698335,0.41356959837699064,0.6,0.05,0.6,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.10.Gen.ReEx.001.001,Germany,SFH,2002-2009,2005.5,0.1,0.129129403175762,0.3,0.25,0.275229358,1.4,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,146.52,0.0,B_Alone,2.0,146.52,1.0,77.5,Temperate,2000-2009,2005,SFH,0.17198970699649177,0.351633618042987,0.16194006790905713,0.2952203851806739,0.36281450131824533,0.27580441301226133,1.3666666666666665,0.05,1.3658399388865803,0.21666666666666667,0.10519087887488401,0.2154434690031884,0.2890669323333333,0.06622433965595242,0.2884242420159005,0.6,0.05,0.6,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.11.Gen.ReEx.001.001,Germany,SFH,2010-2015,2012.5,0.2,0.1542983100661278,0.279446696,0.200034363,0.350093358,1.3,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,186.8,0.0,B_Alone,2.0,186.8,1.0,82.2,Temperate,2010s,2013,SFH,0.16318971326876922,0.23284646002215786,0.15899371159077916,0.2509859530824419,0.2119816253358662,0.245445269279842,1.2,0.08352704233158306,1.1958260743101399,0.18876661916666668,0.21422446677957133,0.1845695252166223,0.2779760863333333,0.3432657199166654,0.263332373330323,0.6,0.05,0.6000000000000001,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.SFH.12.Gen.ReEx.001.001,Germany,SFH,2016,2016.0,0.2,0.1542983100661278,0.170611689,0.145837573,0.170611689,1.1,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,186.8,0.0,B_Alone,2.0,186.8,1.0,69.5,Temperate,2010s,2013,SFH,0.16318971326876922,0.23284646002215786,0.15899371159077916,0.2509859530824419,0.2119816253358662,0.245445269279842,1.2,0.08352704233158306,1.1958260743101399,0.18876661916666668,0.21422446677957133,0.1845695252166223,0.2779760863333333,0.3432657199166654,0.263332373330323,0.6,0.05,0.6000000000000001,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.02.Gen.ReEx.001.001,Germany,TH,1860-1918,1889.0,0.2,0.1913156586753524,1.7,0.769230769,0.882352941,2.7,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,95.964,0.0,B_N2,2.0,95.964,1.0,199.5,Temperate,<1900,1900,MF_TH,0.19813085951192425,0.2476710423644635,0.19244609265273224,1.5802536881589986,0.5539054995151919,1.3939959614664852,2.766666666666667,0.05,2.7662617752350678,1.6448717948333336,0.4306061832110612,1.5007403751685784,1.2556597346348173,0.42925658538314715,1.1191854174647482,0.75,0.05,0.7500000000000001,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.03.Gen.ReEx.001.001,Germany,TH,1919-1948,1933.5,0.2,0.2451495092444647,1.7,0.64516129,0.769230769,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,112.75,0.0,B_N2,2.0,112.75,1.0,155.8,Temperate,1900-1944,1920,MF_TH,0.19122568419558578,0.5486967194875987,0.16388489363563524,1.4960299337523282,0.2653662258128862,1.4438984891744762,2.9,0.05,2.898275349237888,0.9916266841864451,0.3656825662348287,0.9286338214633202,0.7805508369559937,0.05,0.7803092039742253,0.75,0.05,0.75,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.04.Gen.ReEx.001.001,Germany,TH,1949-1957,1953.0,0.2,0.2545682648775432,1.2,0.64516129,1.288343558,2.8,0.7499999999999999,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,149.6,0.0,B_N1,2.0,149.6,1.0,193.4,Temperate,1945-1969,1958,MF_TH,0.2625344961178541,0.4345362132371787,0.23632449947901268,1.5422325332210784,0.3888698051124428,1.4229941270197923,2.9,0.05,2.898275349237888,0.8165933975,0.37676655720914665,0.7597598222839989,1.131757990058667,0.14316677632467104,1.1206341749316642,0.75,0.05,0.75,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.05.Gen.ReEx.001.001,Germany,TH,1958-1968,1963.0,0.2,0.24168752234537,1.2,0.508474576,1.081081081,2.8,0.7500000000000001,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,117.37,0.0,B_N2,2.0,117.37,1.0,106.9,Temperate,1945-1969,1958,MF_TH,0.2625344961178541,0.4345362132371787,0.23632449947901268,1.5422325332210784,0.3888698051124428,1.4229941270197923,2.9,0.05,2.898275349237888,0.8165933975,0.37676655720914665,0.7597598222839989,1.131757990058667,0.14316677632467104,1.1206341749316642,0.75,0.05,0.75,0.4,0.4,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.06.Gen.ReEx.001.001,Germany,TH,1969-1978,1973.5,0.2,0.2953970662620132,1.0,0.508474576,0.769230769,2.8000000000000003,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,106.3062,0.0,B_N2,2.0,106.3062,1.0,137.6,Temperate,1970-1979,1975,MF_TH,0.2387572256691544,0.25958033313494977,0.2305772025733933,1.2788214258111037,0.5168350398007334,1.1354608736923784,2.9,0.05,2.898275349237888,0.506355932,0.05,0.5063425602445787,0.7972588071663602,0.05891387977037349,0.7958454100941708,0.75,0.05,0.75,0.35,0.35,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.07.Gen.ReEx.001.001,Germany,TH,1979-1983,1981.0,0.2,0.2652259332023576,0.8,0.5,0.64516129,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,108.273,0.0,B_N2,2.0,108.273,1.0,137.6,Temperate,1980-1989,1985,MF_TH,0.24155473215234974,0.27456140357451697,0.23133472444632927,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.08.Gen.ReEx.001.001,Germany,TH,1984-1994,1989.0,0.2,0.26168876482903,0.6,0.4,0.508474576,2.8,0.75,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,127.6,0.0,B_N1,2.0,127.6,1.0,95.4,Temperate,1980-1989,1985,MF_TH,0.24155473215234974,0.27456140357451697,0.23133472444632927,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.09.Gen.ReEx.001.001,Germany,TH,1995-2001,1998.0,0.2,0.2666666666666666,0.6,0.35,0.45,1.6,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,148.83,0.0,B_N2,2.0,148.83,1.0,77.4,Temperate,1990-1999,1995,MF_TH,0.23620546424277117,0.3707410880339058,0.22065023924990868,0.4394181682955509,0.3589398198795047,0.4148018141119461,1.8,0.08101098801432738,1.794220143692997,0.33891402699999995,0.05,0.3385430881515361,0.4143171806666666,0.059695204040698335,0.41356959837699064,0.6,0.05,0.6,0.2,0.2,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.10.Gen.ReEx.001.001,Germany,TH,2002-2009,2005.5,0.1,0.2027932960893854,0.3,0.2,0.275229358,1.3,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,151.91,0.0,B_N1,2.0,151.91,1.0,68.0,Temperate,2000-2009,2005,MF_TH,0.21444959686917192,0.32568961140887864,0.2029550997332963,0.2952203851806739,0.36281450131824533,0.27580441301226133,1.3666666666666665,0.05,1.3658399388865803,0.21666666666666667,0.10519087887488401,0.2154434690031884,0.2890669323333333,0.06622433965595242,0.2884242420159005,0.6,0.05,0.6,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.11.Gen.ReEx.001.001,Germany,TH,2010-2015,2012.5,0.2,0.1181665264928511,0.277117973,0.200034363,0.350093358,1.3,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,195.8,0.0,B_N1,2.0,195.8,1.0,69.8,Temperate,2010s,2013,MF_TH,0.2255418003809544,0.49433599941581885,0.19754586625973383,0.2509859530824419,0.2119816253358662,0.245445269279842,1.2,0.08352704233158306,1.1958260743101399,0.18876661916666668,0.21422446677957133,0.1845695252166223,0.2779760863333333,0.3432657199166654,0.263332373330323,0.6,0.05,0.6000000000000001,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.N.TH.12.Gen.ReEx.001.001,Germany,TH,2016,2016.0,0.2,0.1181665264928511,0.157247665,0.134100347,0.157247665,1.1,0.6,21.0,0.3,2.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,195.8,0.0,B_N1,2.0,195.8,1.0,58.8,Temperate,2010s,2013,MF_TH,0.2255418003809544,0.49433599941581885,0.19754586625973383,0.2509859530824419,0.2119816253358662,0.245445269279842,1.2,0.08352704233158306,1.1958260743101399,0.18876661916666668,0.21422446677957133,0.1845695252166223,0.2779760863333333,0.3432657199166654,0.263332373330323,0.6,0.05,0.6000000000000001,0.15,0.15,0.13,0.4,0.4,0.05,20,0.3,0.65,0.82,4
DE.East.AB.07.Gen.ReEx.001.001,Germany,AB,1979-1983,1981.0,0.2,0.187615441671959,0.9,0.434782609,0.64516129,2.7,0.75,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,3107.5,0.0,B_Alone,6.0,129.47916666666666,24.0,96.0,Temperate,1980-1989,1985,AB,0.2843827488406592,0.4121078330161749,0.2570231857261612,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
DE.East.AB.08.Gen.ReEx.001.001,Germany,AB,1984-1994,1989.0,0.2,0.187615441671959,0.6,0.357142857,0.508474576,3.0,0.75,21.0,0.5,4.0,0.8,0.6,0.3,0.85,20,0.4,3,0.8,0.6,0.3,0.9,3,3107.5,0.0,B_Alone,6.0,129.47916666666666,24.0,85.6,Temperate,1980-1989,1985,AB,0.2843827488406592,0.4121078330161749,0.2570231857261612,0.8779724175880066,0.36498140578583,0.8249738689860235,2.4,0.13706025443493777,2.4,0.4229813665,0.12273722826764781,0.4197938115777725,0.5768179330000001,0.11904256567287108,0.5727548457973647,0.75,0.05,0.75,0.2,0.2,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
DK.N.AB.01.Gen.ReEx.001.001,Denmark,AB,1850,1850.0,0.4,0.1164884458497446,2.382435370862527,0.2,0.9270083509537544,2.7,0.76,21.0,0.7,5.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,371.45,437.0,B_N1,2.0,185.725,2.0,325.5,Temperate,<1900,1900,AB,0.20186465148030078,0.39606437018261587,0.1867399809287358,1.3898776758409788,0.6545375995338254,1.3802840927478706,2.733333333333333,0.05,2.7329300746880962,0.6466666666666666,0.6037515178707231,0.5393778408040071,0.8869151849922924,0.4916488816989341,0.7959700690154197,0.7599999999999999,0.05,0.76,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
DK.N.AB.02.Gen.ReEx.001.001,Denmark,AB,1851-1930,1890.5,0.4,0.182072145200716,0.62,0.38,0.52,2.7,0.7599999999999999,21.0,0.7,5.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,480.25,565.0,B_N1,3.0,80.04166666666667,6.0,172.6,Temperate,<1900,1900,AB,0.20186465148030078,0.39606437018261587,0.1867399809287358,1.3898776758409788,0.6545375995338254,1.3802840927478706,2.733333333333333,0.05,2.7329300746880962,0.6466666666666666,0.6037515178707231,0.5393778408040071,0.8869151849922924,0.4916488816989341,0.7959700690154197,0.7599999999999999,0.05,0.76,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
DK.N.AB.03.Gen.ReEx.001.001,Denmark,AB,1931-1950,1940.5,0.4,0.2177482509328076,1.2,1.9,1.210191083,2.8,0.7600000000000001,21.0,0.7,5.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,2341.75,2755.0,B_N1,5.0,58.54375,40.0,201.7,Temperate,1900-1944,1920,AB,0.19175147527028907,0.31799026769007854,0.18336513359922532,1.3898776758409788,0.1175733811034336,1.3802840927478706,2.733333333333333,0.05,2.7329300746880962,0.6466666666666666,0.8,0.5393778408040071,1.0599752136666667,0.10603859680923806,1.0539869959878294,0.7600000000000001,0.05,0.7600000000000001,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
DK.N.AB.04.Gen.ReEx.001.001,Denmark,AB,1951-1960,1955.5,0.2,0.1595499646824289,1.6,0.6,0.769230769,2.8,0.76,21.0,0.7,5.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,311.95,367.0,B_Alone,2.0,77.9875,4.0,229.8,Temperate,1945-1969,1958,AB,0.2430215753425175,0.4349042843971709,0.2185036468719453,0.8413333333333334,0.3822574754882148,0.7763318877343776,2.766666666666667,0.05,2.7662617752350678,0.38166666666666665,0.23670566603033835,0.37017960029580127,0.6372701396666667,0.27379868245281785,0.6127671504698909,0.7600000000000001,0.05,0.76,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
DK.N.AB.05.Gen.ReEx.001.001,Denmark,AB,1961-1972,1966.5,0.2,0.3125769847559936,0.508,0.33,0.985915493,2.7,0.76,21.0,0.7,5.0,0.8,0.6,0.3,0.9,20,0.4,3,0.8,0.6,0.3,0.9,3,1360.0,1600.0,B_Alone,3.0,56.66666666666666,24.0,129.6,Temperate,1945-1969,1958,AB,0.2430215753425175,0.4349042843971709,0.2185036468719453,0.8413333333333334,0.3822574754882148,0.7763318877343776,2.766666666666667,0.05,2.7662617752350678,0.38166666666666665,0.23670566603033835,0.37017960029580127,0.6372701396666667,0.27379868245281785,0.6127671504698909,0.7600000000000001,0.05,0.76,0.4,0.4,0.13,0.5,0.5,0.05,20,0.3,0.65,0.82,4
